timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
379530,5805,0,0,0,nan,True
379545,5806,-5,0,1,nan,False
379645,5807,0,0,0,nan,True
379745,5808,0,0,0,nan,True
379791,5809,-5,0,1,nan,False
379891,5810,0,0,0,nan,True
379991,5811,0,0,0,nan,True
380091,5812,0,0,0,nan,True
380093,5813,-5,0,1,nan,False
380193,5814,0,0,1,nan,True
380273,5815,-5,0,1,nan,False
380373,5816,0,0,0,nan,True
380388,5817,-5,0,1,nan,False
380488,5818,0,0,1,nan,True
380582,5819,-5,0,1,nan,False
380583,5820,-5,0,1,nan,False
380683,5821,0,0,0,nan,True
380702,5822,-5,0,1,nan,False
380802,5823,0,0,0,nan,True
380803,5824,-10,0,1,nan,False
380839,5825,-5,0,1,nan,False
380939,5826,0,0,0,nan,True
381039,5827,0,0,0,nan,True
381139,5828,0,0,0,nan,True
381153,5829,-5,0,1,nan,False
381166,5830,-5,0,1,nan,False
381207,5831,-5,0,1,nan,False
381307,5832,0,0,0,nan,True
381321,5833,-5,0,1,nan,False
381405,5834,-5,0,1,nan,False
381497,5835,-5,0,1,nan,False
381568,5836,-5,0,1,nan,False
381642,5837,-5,0,1,nan,False
381742,5838,0,0,0,nan,True
381842,5839,0,0,0,nan,True
381856,5840,-5,0,1,nan,False
381956,5841,0,0,1,nan,True
382056,5842,0,0,0,nan,True
382071,5843,-5,0,1,nan,False
382171,5844,0,0,0,nan,True
382256,5845,-5,0,1,nan,False
382356,5846,0,0,0,nan,True
382456,5847,0,0,0,nan,True
382539,5848,-5,0,1,nan,False
382639,5849,0,0,0,nan,True
382686,5850,-5,0,1,nan,False
382786,5851,0,0,0,nan,True
382886,5852,0,0,0,nan,True
382900,5853,-5,0,1,nan,False
383000,5854,0,0,0,nan,True
383100,5855,0,0,0,nan,True
383200,5856,0,0,0,nan,True
383218,5857,-5,0,1,nan,False
383318,5858,0,0,0,nan,True
383323,5859,-5,0,1,nan,False
383423,5860,0,0,0,nan,True
383439,5861,-5,0,1,nan,False
383539,5862,0,0,0,nan,True
383598,5863,-5,0,1,nan,False
383698,5864,0,0,0,nan,True
383798,5865,0,0,0,nan,True
383898,5866,0,0,0,nan,True
383998,5867,0,0,0,nan,True
383999,5868,-5,0,1,nan,False
384099,5869,0,0,0,nan,True
384199,5870,0,0,0,nan,True
384299,5871,0,0,0,nan,True
384399,5872,0,0,0,nan,True
384420,5873,-5,0,1,nan,False
384520,5874,0,0,0,nan,True
384620,5875,0,0,0,nan,True
384720,5876,0,0,0,nan,True
384721,5877,-5,0,1,nan,False
384821,5878,0,0,0,nan,True
384830,5879,-5,0,1,nan,False
384862,5880,-5,0,1,nan,False
384962,5881,0,0,1,nan,True
385062,5882,0,0,0,nan,True
385162,5883,0,0,0,nan,True
385164,5884,-5,0,1,nan,False
385248,5885,1,1,0,nan,False
385318,5886,1,1,0,nan,False
385344,5887,-5,0,1,nan,False
385444,5888,0,0,0,nan,True
385525,5889,1,1,0,nan,False
385625,5890,0,0,0,nan,True
385725,5891,0,0,0,nan,True
385825,5892,0,0,0,nan,True
385911,5893,-5,0,1,nan,False
385950,5894,-5,0,1,nan,False
386050,5895,0,0,0,nan,True
386051,5896,-5,0,1,nan,False
386151,5897,0,0,0,nan,True
386251,5898,0,0,0,nan,True
386351,5899,0,0,0,nan,True
386355,5900,-5,0,1,nan,False
386362,5901,-5,0,1,nan,False
386365,5902,-5,0,1,nan,False
386386,5903,-5,0,1,nan,False
386486,5904,0,0,0,nan,True
386586,5905,0,0,0,nan,True
386673,5906,-5,0,1,nan,False
386674,5907,-5,0,1,nan,False
386686,5908,-5,0,1,nan,False
386748,5909,-5,0,1,nan,False
386848,5910,0,0,0,nan,True
386948,5911,0,0,0,nan,True
387028,5912,-5,0,1,nan,False
387127,5913,-5,0,1,nan,False
387219,5914,-5,0,1,nan,False
387319,5915,0,0,0,nan,True
387360,5916,-5,0,1,nan,False
387366,5917,-5,0,1,nan,False
387466,5918,0,0,0,nan,True
387467,5919,-5,0,1,nan,False
387471,5920,-5,0,1,nan,False
387476,5921,-5,0,1,nan,False
387576,5922,0,0,0,nan,True
387676,5923,0,0,0,nan,True
387776,5924,0,0,0,nan,True
387787,5925,-5,0,1,nan,False
387805,5926,-5,0,1,nan,False
387905,5927,0,0,0,nan,True
387924,5928,-5,0,1,nan,False
388024,5929,0,0,0,nan,True
388043,5930,-5,0,1,nan,False
388143,5931,0,0,0,nan,True
388243,5932,0,0,0,nan,True
388302,5933,-5,0,1,nan,False
388402,5934,0,0,0,nan,True
388403,5935,-5,0,1,nan,False
388431,5936,-5,0,1,nan,False
388476,5937,-5,0,1,nan,False
388576,5938,0,0,0,nan,True
388580,5939,-5,0,1,nan,False
388602,5940,-5,0,1,nan,False
388702,5941,0,0,0,nan,True
388705,5942,-5,0,1,nan,False
388728,5943,-5,0,1,nan,False
388828,5944,0,0,0,nan,True
388928,5945,0,0,0,nan,True
388950,5946,-5,0,1,nan,False
389050,5947,0,0,0,nan,True
389150,5948,0,0,0,nan,True
389250,5949,0,0,0,nan,True
389318,5950,-5,0,1,nan,False
389418,5951,0,0,0,nan,True
389465,5952,-5,0,1,nan,False
389484,5953,-5,0,1,nan,False
389584,5954,0,0,0,nan,True
389598,5955,-5,0,1,nan,False
389698,5956,0,0,0,nan,True
389798,5957,0,0,0,nan,True
389898,5958,0,0,0,nan,True
389998,5959,0,0,0,nan,True
390098,5960,0,0,0,nan,True
390198,5961,0,0,0,nan,True
390223,5962,-5,0,1,nan,False
390323,5963,0,0,0,nan,True
390423,5964,0,0,0,nan,True
390464,5965,-5,0,1,nan,False
390564,5966,0,0,0,nan,True
390664,5967,0,0,0,nan,True
390764,5968,0,0,0,nan,True
390864,5969,0,0,0,nan,True
390964,5970,0,0,0,nan,True
391024,5971,-5,0,1,nan,False
391124,5972,0,0,0,nan,True
391125,5973,-5,0,1,nan,False
391225,5974,0,0,0,nan,True
391325,5975,0,0,0,nan,True
391425,5976,-5,0,1,nan,False
391525,5977,0,0,0,nan,True
391526,5978,-5,0,1,nan,False
391626,5979,0,0,0,nan,True
391726,5980,0,0,0,nan,True
391727,5981,-5,0,1,nan,False
391827,5982,0,0,0,nan,True
391927,5983,0,0,0,nan,True
392027,5984,0,0,0,nan,True
392127,5985,0,0,0,nan,True
392227,5986,0,0,0,nan,True
392243,5987,-5,0,1,nan,False
392343,5988,0,0,0,nan,True
392402,5989,-5,0,1,nan,False
392502,5990,0,0,0,nan,True
392602,5991,0,0,0,nan,True
392702,5992,0,0,0,nan,True
392802,5993,0,0,0,nan,True
392902,5994,0,0,0,nan,True
393002,5995,0,0,0,nan,True
393102,5996,0,0,0,nan,True
393202,5997,0,0,0,nan,True
393286,5998,-5,0,1,nan,False
393333,5999,-5,0,1,nan,False
393433,6000,0,0,0,nan,True
393434,6001,-5,0,1,nan,False
393534,6002,0,0,0,nan,True
393625,6003,-5,0,1,nan,False
393649,6004,-5,0,1,nan,False
393702,6005,-5,0,1,nan,False
393718,6006,-5,0,1,nan,False
393818,6007,0,0,0,nan,True
393864,6008,-5,0,1,nan,False
393964,6009,0,0,0,nan,True
394064,6010,0,0,0,nan,True
394164,6011,0,0,1,nan,True
394264,6012,0,0,0,nan,True
394364,6013,0,0,0,nan,True
394464,6014,0,0,0,nan,True
394564,6015,0,0,0,nan,True
394585,6016,-5,0,1,nan,False
394685,6017,0,0,0,nan,True
394785,6018,0,0,0,nan,True
394885,6019,0,0,0,nan,True
394912,6020,-5,0,1,nan,False
395012,6021,0,0,0,nan,True
395112,6022,0,0,0,nan,True
395149,6023,-5,0,1,nan,False
395249,6024,0,0,0,nan,True
395349,6025,0,0,0,nan,True
395358,6026,-5,0,1,nan,False
395458,6027,0,0,0,nan,True
395558,6028,0,0,0,nan,True
395658,6029,0,0,0,nan,True
395676,6030,-5,0,1,nan,False
395776,6031,0,0,0,nan,True
395876,6032,0,0,0,nan,True
395976,6033,0,0,0,nan,True
396012,6034,-5,0,1,nan,False
396020,6035,-5,0,1,nan,False
396115,6036,-5,0,1,nan,False
396155,6037,-5,0,1,nan,False
396255,6038,0,0,0,nan,True
396355,6039,0,0,0,nan,True
396368,6040,-5,0,1,nan,False
396468,6041,0,0,0,nan,True
396478,6042,-5,0,1,nan,False
396551,6043,-5,0,1,nan,False
396651,6044,0,0,0,nan,True
