timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,TimeLimit.truncated
203900,4078,-7.828475547090293,0,1.5656951094180585,0,True
203950,4079,-10.789881920344538,0,1.5579763840689074,3,True
204000,4080,-7.774239253079381,0,1.5548478506158758,0,True
204050,4081,-12.742462791680136,0,1.548492558336028,5,True
204100,4082,-7.736560978604563,0,1.5473121957209124,0,True
204150,4083,-7.885201224133764,0,1.5770402448267524,0,True
204200,4084,-7.7063940861214695,0,1.5412788172242937,0,True
204250,4085,-8.715225789028539,0,1.5430451578057074,1,True
204300,4086,-7.743169423967167,0,1.5486338847934338,0,True
204350,4087,-8.745263105804147,0,1.5490526211608286,1,True
204400,4088,-18.74340848799573,0,1.5486816975991453,11,True
204450,4089,-8.813967585742828,0,1.562793517148565,1,True
204500,4090,-7.739748882300174,0,1.547949776460035,0,True
204550,4091,-7.838561738888372,0,1.567712347777674,0,True
204600,4092,-7.83319468204784,0,1.5666389364095679,0,True
204650,4093,-7.776804081533559,0,1.5553608163067116,0,True
204700,4094,-7.721421800591798,0,1.5442843601183593,0,True
204750,4095,-7.796268573704723,0,1.559253714740945,0,True
204800,4096,-9.72247643585052,0,1.5444952871701039,2,True
204850,4097,-7.8324858634130345,0,1.5664971726826074,0,True
204900,4098,-7.731690078169461,0,1.546338015633892,0,True
204950,4099,-10.724743342248987,0,1.5449486684497975,3,True
205000,4100,-8.725709675942968,0,1.545141935188593,1,True
205050,4101,-7.837520268690333,0,1.5675040537380667,0,True
205100,4102,-10.721565075678678,0,1.5443130151357354,3,True
205150,4103,-8.725259641650378,0,1.5450519283300759,1,True
205200,4104,-9.766041514872938,0,1.553208302974587,2,True
205250,4105,-9.831786656326205,0,1.5663573312652415,2,True
205300,4106,-7.869923435817097,0,1.5739846871634198,0,True
205350,4107,-7.740351834585113,0,1.548070366917022,0,True
205400,4108,-8.774479140006695,0,1.554895828001339,1,True
205450,4109,-10.726229210409421,0,1.5452458420818842,3,True
205500,4110,-8.720614302607695,0,1.5441228605215394,1,True
205550,4111,-7.727866332282492,0,1.5455732664564987,0,True
205600,4112,-7.749658724184897,0,1.5499317448369796,0,True
205650,4113,-7.825966443137545,0,1.5651932886275088,0,True
205700,4114,-7.772263962029758,0,1.5544527924059515,0,True
205750,4115,-15.80444617612867,0,1.5608892352257349,8,True
205800,4116,-7.739974816355501,0,1.5479949632711,0,True
205850,4117,-7.701393699443725,0,1.5402787398887445,0,True
205900,4118,-12.718391300839187,0,1.5436782601678374,5,True
205950,4119,-9.748765293526565,0,1.5497530587053132,2,True
206000,4120,-7.8359634355657795,0,1.567192687113156,0,True
206050,4121,-7.700480902725388,0,1.540096180545078,0,True
206100,4122,-7.707030933463558,0,1.5414061866927116,0,True
206150,4123,-7.732672019492884,0,1.5465344038985764,0,True
206200,4124,-8.746189701947516,0,1.5492379403895031,1,True
206250,4125,-8.711506654446799,0,1.5423013308893596,1,True
206300,4126,-12.846892240325666,0,1.569378448065133,5,True
206350,4127,-8.722035676418765,0,1.544407135283752,1,True
206400,4128,-7.824392595741723,0,1.5648785191483443,0,True
206450,4129,-8.729587168886145,0,1.5459174337772295,1,True
206500,4130,-7.722014667419198,0,1.5444029334838396,0,True
206550,4131,-9.86639194786421,0,1.5732783895728415,2,True
206600,4132,-9.738459408359086,0,1.5476918816718168,2,True
206650,4133,-7.879531872656569,0,1.5759063745313133,0,True
206700,4134,-17.69706608487282,0,1.5394132169745647,10,True
206750,4135,-8.780965778643624,0,1.556193155728724,1,True
206800,4136,-11.755376552029224,0,1.5510753104058443,4,True
206850,4137,-7.775001688225632,0,1.5550003376451265,0,True
206900,4138,-7.721715072167948,0,1.5443430144335903,0,True
206950,4139,-7.883123242987016,0,1.5766246485974031,0,True
207000,4140,-8.721017021697294,0,1.544203404339459,1,True
207050,4141,-9.723739574190986,0,1.5447479148381973,2,True
207100,4142,-8.725370734880414,0,1.5450741469760825,1,True
207150,4143,-7.827933593950508,0,1.5655867187901016,0,True
207200,4144,-7.697992636495177,0,1.5395985272990353,0,True
207250,4145,-8.834827367593713,0,1.5669654735187433,1,True
207300,4146,-12.762459517296163,0,1.5524919034592337,5,True
207350,4147,-15.722167744170775,0,1.5444335488341545,8,True
207400,4148,-7.745507311348518,0,1.5491014622697035,0,True
207450,4149,-8.710485676771015,0,1.5420971353542023,1,True
207500,4150,-9.703738907203535,0,1.540747781440708,2,True
207550,4151,-7.735013317879532,0,1.5470026635759067,0,True
207600,4152,-12.82078127175782,0,1.564156254351564,5,True
207650,4153,-7.722237332153108,0,1.5444474664306218,0,True
207700,4154,-7.740213419430588,0,1.5480426838861177,0,True
207750,4155,-7.859779799818255,0,1.5719559599636508,0,True
207800,4156,-8.763101560557965,0,1.5526203121115933,1,True
207850,4157,-10.723491665426103,0,1.5446983330852202,3,True
207900,4158,-7.71253385615782,0,1.5425067712315643,0,True
207950,4159,-10.698811447369733,0,1.5397622894739462,3,True
208000,4160,-10.75110281615606,0,1.5502205632312112,3,True
208050,4161,-7.748002982390682,0,1.5496005964781367,0,True
208100,4162,-11.79603628282227,0,1.5592072565644537,4,True
208150,4163,-7.818182634224726,0,1.5636365268449453,0,True
208200,4164,-10.716880869592849,0,1.5433761739185698,3,True
208250,4165,-9.729505982169409,0,1.5459011964338814,2,True
208300,4166,-11.741879870318982,0,1.5483759740637961,4,True
208350,4167,-12.886736904124426,0,1.5773473808248843,5,True
208400,4168,-7.726547471521994,0,1.545309494304399,0,True
208450,4169,-13.697597309550037,0,1.539519461910008,6,True
208500,4170,-9.782992166614198,0,1.5565984333228393,2,True
208550,4171,-7.6948412764183365,0,1.5389682552836672,0,True
208600,4172,-8.727380736648751,0,1.54547614732975,1,True
208650,4173,-10.744442768938395,0,1.5488885537876789,3,True
208700,4174,-7.85707525690738,0,1.5714150513814757,0,True
208750,4175,-7.769027448026467,0,1.5538054896052937,0,True
208800,4176,-7.7745589182376476,0,1.55491178364753,0,True
208850,4177,-10.777942159075355,0,1.5555884318150706,3,True
208900,4178,-8.722615915201267,0,1.5445231830402528,1,True
208950,4179,-8.699576260839152,0,1.5399152521678297,1,True
209000,4180,-11.733424583216625,0,1.5466849166433247,4,True
209050,4181,-7.8228250010875255,0,1.5645650002175053,0,True
209100,4182,-7.812763469720735,0,1.5625526939441465,0,True
209150,4183,-10.887953306411402,0,1.5775906612822808,3,True
209200,4184,-7.826580215554649,0,1.5653160431109296,0,True
209250,4185,-10.776975771046576,0,1.5553951542093152,3,True
209300,4186,-9.722737282382171,0,1.544547456476433,2,True
209350,4187,-7.721180910353323,0,1.5442361820706645,0,True
209400,4188,-7.826829628909309,0,1.5653659257818615,0,True
209450,4189,-8.876608706085943,0,1.5753217412171887,1,True
209500,4190,-9.717297525054569,0,1.5434595050109146,2,True
209550,4191,-9.722849663743762,0,1.5445699327487523,2,True
209600,4192,-7.697625923775413,0,1.5395251847550826,0,True
209650,4193,-8.829537629093897,0,1.5659075258187787,1,True
209700,4194,-7.711902105942551,0,1.54238042118851,0,True
209750,4195,-12.706472424003511,0,1.5412944848007015,5,True
209800,4196,-8.723088822352832,0,1.5446177644705668,1,True
209850,4197,-7.695314448742343,0,1.5390628897484686,0,True
209900,4198,-9.69722246779535,0,1.5394444935590699,2,True
209950,4199,-8.740945813090704,0,1.548189162618141,1,True
210000,4200,-9.82509836529463,0,1.5650196730589259,2,True
210050,4201,-14.764416198700447,0,1.5528832397400887,7,True
210100,4202,-7.8150799205217725,0,1.5630159841043545,0,True
210150,4203,-8.731542355060784,0,1.5463084710121568,1,True
210200,4204,-8.71271568494064,0,1.5425431369881284,1,True
210250,4205,-12.81700096143116,0,1.5634001922862322,5,True
210300,4206,-7.791296848738026,0,1.5582593697476057,0,True
210350,4207,-7.719281792871389,0,1.5438563585742775,0,True
210400,4208,-12.790749371884472,0,1.5581498743768947,5,True
210450,4209,-8.723101868324981,0,1.5446203736649964,1,True
210500,4210,-8.883759564949889,0,1.5767519129899776,1,True
210550,4211,-9.744578507457556,0,1.5489157014915114,2,True
210600,4212,-7.696439419649163,0,1.5392878839298325,0,True
210650,4213,-7.713387824844768,0,1.5426775649689535,0,True
210700,4214,-8.835858025295186,0,1.567171605059037,1,True
210750,4215,-9.881204572945268,0,1.5762409145890546,2,True
210800,4216,-7.734805658766319,0,1.5469611317532639,0,True
210850,4217,-7.7377138837898976,0,1.547542776757979,0,True
210900,4218,-18.73545405021845,0,1.5470908100436893,11,True
210950,4219,-7.723424616358385,0,1.5446849232716773,0,True
211000,4220,-9.785065223595254,0,1.557013044719051,2,True
211050,4221,-13.72073820068693,0,1.5441476401373857,6,True
211100,4222,-7.713064651982383,0,1.5426129303964768,0,True
211150,4223,-7.741471717393372,0,1.5482943434786745,0,True
211200,4224,-7.720800020004539,0,1.5441600040009078,0,True
211250,4225,-8.72507514165416,0,1.5450150283308322,1,True
211300,4226,-7.7231430551416205,0,1.5446286110283245,0,True
211350,4227,-7.741926114936464,0,1.5483852229872925,0,True
211400,4228,-9.712308268599434,0,1.5424616537198867,2,True
211450,4229,-9.724664044118432,0,1.5449328088236864,2,True
211500,4230,-7.76346716941733,0,1.5526934338834661,0,True
211550,4231,-8.757507313471896,0,1.5515014626943784,1,True
211600,4232,-10.781052560822825,0,1.5562105121645644,3,True
211650,4233,-11.762485726997054,0,1.5524971453994112,4,True
211700,4234,-7.728461571750233,0,1.5456923143500463,0,True
211750,4235,-7.781400913544591,0,1.5562801827089177,0,True
211800,4236,-7.725733538637514,0,1.5451467077275027,0,True
211850,4237,-11.737244401978558,0,1.5474488803957107,4,True
211900,4238,-8.72841954845058,0,1.5456839096901158,1,True
211950,4239,-9.734780193069279,0,1.5469560386138546,2,True
212000,4240,-9.745838853966681,0,1.5491677707933358,2,True
212050,4241,-7.791150935617548,0,1.5582301871235094,0,True
212100,4242,-8.709062743742374,0,1.5418125487484746,1,True
212150,4243,-9.774643794475502,0,1.5549287588951015,2,True
212200,4244,-7.81096735243566,0,1.5621934704871319,0,True
212250,4245,-7.722289082408181,0,1.5444578164816365,0,True
212300,4246,-7.73118538495436,0,1.546237076990872,0,True
212350,4247,-9.72409148193209,0,1.5448182963864183,2,True
212400,4248,-10.867081416657452,0,1.57341628333149,3,True
212450,4249,-7.778539069221721,0,1.5557078138443443,0,True
212500,4250,-8.721923691628072,0,1.5443847383256144,1,True
212550,4251,-11.728475380968842,0,1.5456950761937682,4,True
212600,4252,-11.725767056809428,0,1.545153411361885,4,True
212650,4253,-7.847105012803701,0,1.5694210025607402,0,True
212700,4254,-7.719186178341587,0,1.5438372356683172,0,True
212750,4255,-7.727089327010122,0,1.5454178654020245,0,True
212800,4256,-7.71407912267553,0,1.5428158245351054,0,True
212850,4257,-7.8083870311566566,0,1.5616774062313317,0,True
212900,4258,-10.707524089402572,0,1.541504817880514,3,True
212950,4259,-7.707873614988446,0,1.5415747229976893,0,True
213000,4260,-8.723602051835043,0,1.5447204103670082,1,True
213050,4261,-8.733341133076461,0,1.546668226615292,1,True
213100,4262,-13.701020449341856,0,1.5402040898683707,6,True
213150,4263,-7.80968935797357,0,1.561937871594714,0,True
213200,4264,-8.777410572010682,0,1.5554821144021362,1,True
213250,4265,-7.763886295992748,0,1.5527772591985496,0,True
213300,4266,-7.720215932215154,0,1.5440431864430308,0,True
213350,4267,-7.722243822610511,0,1.544448764522102,0,True
213400,4268,-7.725986543738685,0,1.5451973087477373,0,True
213450,4269,-10.777017300014226,0,1.555403460002846,3,True
213500,4270,-12.839704877081681,0,1.5679409754163365,5,True
213550,4271,-7.88409144891832,0,1.576818289783664,0,True
213600,4272,-10.884748209633228,0,1.576949641926646,3,True
213650,4273,-9.723571675453949,0,1.5447143350907901,2,True
213700,4274,-7.819627915527059,0,1.5639255831054117,0,True
213750,4275,-8.721346394765716,0,1.5442692789531427,1,True
213800,4276,-7.804420692185046,0,1.5608841384370096,0,True
213850,4277,-9.886631820346553,0,1.5773263640693107,2,True
213900,4278,-7.755307528301877,0,1.5510615056603756,0,True
213950,4279,-7.71410442813946,0,1.542820885627892,0,True
214000,4280,-7.721960939321725,0,1.5443921878643452,0,True
214050,4281,-9.751431940683453,0,1.5502863881366904,2,True
214100,4282,-7.7307581238671945,0,1.5461516247734388,0,True
214150,4283,-7.726191493207591,0,1.5452382986415178,0,True
214200,4284,-8.73932073563753,0,1.547864147127506,1,True
214250,4285,-8.867256972846327,0,1.5734513945692654,1,True
214300,4286,-8.777863569574693,0,1.5555727139149385,1,True
214350,4287,-8.806771707172349,0,1.5613543414344693,1,True
214400,4288,-7.738333578640404,0,1.5476667157280812,0,True
214450,4289,-7.700730891230055,0,1.5401461782460115,0,True
214500,4290,-7.694201229183569,0,1.538840245836713,0,True
214550,4291,-8.777782157040948,0,1.55555643140819,1,True
214600,4292,-7.7911554581128195,0,1.558231091622564,0,True
214650,4293,-10.722065924992584,0,1.5444131849985177,3,True
214700,4294,-7.883772797704598,0,1.5767545595409191,0,True
214750,4295,-12.778195830981398,0,1.5556391661962803,5,True
214800,4296,-8.704209571046723,0,1.540841914209344,1,True
214850,4297,-10.759140674861197,0,1.5518281349722383,3,True
214900,4298,-7.72003168880676,0,1.5440063377613518,0,True
214950,4299,-7.846414280671806,0,1.5692828561343615,0,True
215000,4300,-14.759490849601391,0,1.5518981699202783,7,True
215050,4301,-9.714731684035362,0,1.5429463368070722,2,True
215100,4302,-7.876849019171989,0,1.5753698038343977,0,True
215150,4303,-13.774204697869436,0,1.554840939573887,6,True
215200,4304,-11.827957954948287,0,1.5655915909896576,4,True
215250,4305,-8.72618055975479,0,1.5452361119509581,1,True
215300,4306,-7.743345609531271,0,1.5486691219062547,0,True
215350,4307,-10.728320464668338,0,1.5456640929336678,3,True
215400,4308,-9.722072666100528,0,1.5444145332201051,2,True
215450,4309,-9.800594673794812,0,1.560118934758963,2,True
215500,4310,-7.716473431849799,0,1.5432946863699604,0,True
215550,4311,-7.702695127564308,0,1.5405390255128615,0,True
215600,4312,-7.774512768265778,0,1.5549025536531556,0,True
215650,4313,-7.803026624687955,0,1.5606053249375915,0,True
215700,4314,-7.777624304335009,0,1.5555248608670016,0,True
215750,4315,-8.697573869756134,0,1.5395147739512272,1,True
215800,4316,-12.792329933533036,0,1.5584659867066066,5,True
215850,4317,-8.725681797336136,0,1.545136359467227,1,True
215900,4318,-7.810189571965142,0,1.5620379143930285,0,True
215950,4319,-10.717254550238625,0,1.5434509100477254,3,True
216000,4320,-11.695845638721366,0,1.5391691277442738,4,True
216050,4321,-9.747189288930686,0,1.5494378577861376,2,True
216100,4322,-9.838381478848772,0,1.5676762957697548,2,True
216150,4323,-7.724632371434186,0,1.5449264742868372,0,True
216200,4324,-8.861980495143738,0,1.5723960990287469,1,True
216250,4325,-8.824764155822077,0,1.564952831164415,1,True
216300,4326,-9.709446201327808,0,1.5418892402655617,2,True
216350,4327,-8.783391789899477,0,1.5566783579798946,1,True
216400,4328,-7.69655542809637,0,1.5393110856192742,0,True
216450,4329,-9.730720780213431,0,1.5461441560426863,2,True
216500,4330,-9.703521322477759,0,1.5407042644955515,2,True
216550,4331,-7.723314943063542,0,1.5446629886127083,0,True
216600,4332,-7.8339432682350685,0,1.5667886536470133,0,True
216650,4333,-7.719480492391925,0,1.5438960984783854,0,True
216700,4334,-9.702293013550626,0,1.5404586027101246,2,True
216750,4335,-8.73583920138443,0,1.5471678402768858,1,True
216800,4336,-7.714378844018042,0,1.5428757688036077,0,True
216850,4337,-8.772377738805575,0,1.5544755477611147,1,True
216900,4338,-7.704439093748949,0,1.5408878187497896,0,True
216950,4339,-8.852359281705223,0,1.5704718563410447,1,True
217000,4340,-7.737639639168147,0,1.54752792783363,0,True
217050,4341,-9.70470548978314,0,1.5409410979566271,2,True
217100,4342,-10.740594725934534,0,1.548118945186907,3,True
217150,4343,-7.782943981042681,0,1.5565887962085356,0,True
217200,4344,-7.725605066188606,0,1.5451210132377204,0,True
217250,4345,-8.759839506975869,0,1.5519679013951742,1,True
217300,4346,-7.757099418690223,0,1.5514198837380446,0,True
217350,4347,-9.727402647851616,0,1.545480529570323,2,True
217400,4348,-10.746002485715088,0,1.549200497143017,3,True
217450,4349,-7.71111032333761,0,1.5422220646675222,0,True
217500,4350,-8.72527930985727,0,1.5450558619714545,1,True
217550,4351,-9.72487366202285,0,1.5449747324045702,2,True
217600,4352,-8.726567434806924,0,1.5453134869613845,1,True
217650,4353,-12.722171856556821,0,1.5444343713113653,5,True
217700,4354,-7.721046042611888,0,1.5442092085223775,0,True
217750,4355,-7.751582215410156,0,1.5503164430820313,0,True
217800,4356,-7.72185663709711,0,1.5443713274194217,0,True
217850,4357,-9.720022726514978,0,1.5440045453029956,2,True
217900,4358,-9.754058134721621,0,1.5508116269443242,2,True
217950,4359,-7.8280761426737095,0,1.5656152285347418,0,True
218000,4360,-11.778199517487058,0,1.555639903497411,4,True
218050,4361,-7.862997321794393,0,1.5725994643588788,0,True
218100,4362,-8.721686494504064,0,1.5443372989008126,1,True
218150,4363,-8.733549426693122,0,1.5467098853386236,1,True
218200,4364,-16.760808434018625,0,1.5521616868037253,9,True
218250,4365,-10.827147958948668,0,1.5654295917897334,3,True
218300,4366,-9.77730395473367,0,1.5554607909467344,2,True
218350,4367,-8.740087749805339,0,1.5480175499610676,1,True
218400,4368,-7.713289000070479,0,1.542657800014096,0,True
218450,4369,-8.723323454575501,0,1.5446646909150998,1,True
218500,4370,-8.775992474148131,0,1.5551984948296265,1,True
218550,4371,-7.876119137418352,0,1.5752238274836698,0,True
218600,4372,-7.711029828260899,0,1.5422059656521794,0,True
218650,4373,-9.722335490634517,0,1.5444670981269035,2,True
218700,4374,-10.72178827598609,0,1.5443576551972178,3,True
218750,4375,-7.773529114767676,0,1.5547058229535353,0,True
218800,4376,-7.835341628932489,0,1.5670683257864975,0,True
218850,4377,-13.829878242424597,0,1.5659756484849194,6,True
218900,4378,-8.827572886872943,0,1.5655145773745887,1,True
218950,4379,-7.775629509819362,0,1.5551259019638726,0,True
219000,4380,-7.779288007301146,0,1.5558576014602286,0,True
219050,4381,-8.767378009141407,0,1.5534756018282811,1,True
219100,4382,-12.889326655022792,0,1.5778653310045592,5,True
219150,4383,-7.787389380821189,0,1.5574778761642378,0,True
219200,4384,-7.702979400015112,0,1.540595880003022,0,True
219250,4385,-7.724788084531519,0,1.5449576169063035,0,True
219300,4386,-7.829340492018604,0,1.565868098403721,0,True
219350,4387,-7.722973491225106,0,1.544594698245021,0,True
219400,4388,-7.714414294734415,0,1.542882858946883,0,True
219450,4389,-14.814703591575778,0,1.562940718315156,7,True
219500,4390,-7.725835768802209,0,1.5451671537604414,0,True
219550,4391,-9.722115062960151,0,1.5444230125920304,2,True
219600,4392,-7.794352917481822,0,1.558870583496365,0,True
219650,4393,-7.733117591764504,0,1.546623518352901,0,True
219700,4394,-7.827751356277035,0,1.565550271255407,0,True
219750,4395,-8.827204418861806,0,1.5654408837723608,1,True
219800,4396,-11.765728902725765,0,1.553145780545152,4,True
219850,4397,-7.723167342038411,0,1.5446334684076826,0,True
219900,4398,-8.746880941524067,0,1.5493761883048125,1,True
219950,4399,-7.77892725624507,0,1.555785451249014,0,True
220000,4400,-7.709018518527957,0,1.5418037037055914,0,True
220050,4401,-7.776219272014912,0,1.5552438544029823,0,True
220100,4402,-8.73960249220027,0,1.5479204984400539,1,True
220150,4403,-13.723229100824014,0,1.5446458201648026,6,True
220200,4404,-7.84018301102834,0,1.5680366022056682,0,True
220250,4405,-7.720417677378857,0,1.5440835354757712,0,True
220300,4406,-7.802597949608803,0,1.5605195899217608,0,True
220350,4407,-7.882925151098338,0,1.5765850302196676,0,True
220400,4408,-8.738602932094526,0,1.5477205864189056,1,True
220450,4409,-7.732120106606008,0,1.5464240213212017,0,True
220500,4410,-8.739214465664451,0,1.5478428931328898,1,True
220550,4411,-8.747524036836165,0,1.549504807367233,1,True
220600,4412,-7.695096526775755,0,1.539019305355151,0,True
220650,4413,-10.727863050757604,0,1.5455726101515206,3,True
220700,4414,-7.731831022110745,0,1.5463662044221487,0,True
220750,4415,-7.813870094681263,0,1.562774018936252,0,True
220800,4416,-9.706152831681132,0,1.541230566336226,2,True
220850,4417,-7.739838849375834,0,1.547967769875167,0,True
220900,4418,-7.694121022317295,0,1.5388242044634588,0,True
220950,4419,-7.719669327748777,0,1.5439338655497554,0,True
221000,4420,-7.721693797106076,0,1.5443387594212155,0,True
221050,4421,-7.755396029169228,0,1.5510792058338456,0,True
221100,4422,-8.737092417053685,0,1.547418483410737,1,True
221150,4423,-7.698355054585945,0,1.5396710109171885,0,True
221200,4424,-8.835582203810104,0,1.5671164407620208,1,True
221250,4425,-7.778495255129589,0,1.555699051025918,0,True
221300,4426,-8.82820139494835,0,1.5656402789896702,1,True
221350,4427,-10.807288604600664,0,1.5614577209201321,3,True
221400,4428,-9.716646053973893,0,1.543329210794779,2,True
221450,4429,-7.755505601589608,0,1.5511011203179217,0,True
221500,4430,-8.749383019993195,0,1.5498766039986387,1,True
221550,4431,-7.696831621639058,0,1.5393663243278117,0,True
221600,4432,-7.77316745293731,0,1.554633490587462,0,True
221650,4433,-11.846717695856572,0,1.5693435391713146,4,True
221700,4434,-7.826678372764947,0,1.5653356745529887,0,True
221750,4435,-7.737098207915437,0,1.5474196415830874,0,True
221800,4436,-11.728878004564066,0,1.545775600912813,4,True
221850,4437,-7.830627304589621,0,1.566125460917924,0,True
221900,4438,-10.719973972785253,0,1.5439947945570516,3,True
221950,4439,-8.720198347284642,0,1.5440396694569287,1,True
222000,4440,-9.722203006843822,0,1.5444406013687644,2,True
222050,4441,-12.694095410899479,0,1.5388190821798953,5,True
222100,4442,-7.724212815543813,0,1.5448425631087626,0,True
222150,4443,-8.771851266633362,0,1.554370253326672,1,True
222200,4444,-7.761508040336825,0,1.552301608067365,0,True
222250,4445,-7.722761053241146,0,1.544552210648229,0,True
222300,4446,-7.7680526762006386,0,1.553610535240128,0,True
222350,4447,-8.78632823109035,0,1.5572656462180696,1,True
222400,4448,-9.738462311404925,0,1.547692462280985,2,True
222450,4449,-10.725807599916797,0,1.5451615199833597,3,True
222500,4450,-8.742711356260575,0,1.5485422712521149,1,True
222550,4451,-10.761309986120194,0,1.5522619972240392,3,True
222600,4452,-7.798996649532081,0,1.5597993299064166,0,True
222650,4453,-7.758659462894725,0,1.5517318925789445,0,True
222700,4454,-7.779040344921596,0,1.5558080689843194,0,True
222750,4455,-9.822706148885429,0,1.5645412297770855,2,True
222800,4456,-13.828730142190107,0,1.5657460284380216,6,True
222850,4457,-8.747996004715944,0,1.549599200943189,1,True
222900,4458,-10.803559126416047,0,1.5607118252832095,3,True
222950,4459,-9.749351724876993,0,1.5498703449753974,2,True
223000,4460,-8.703927138621971,0,1.5407854277243942,1,True
223050,4461,-8.69931924662139,0,1.5398638493242773,1,True
223100,4462,-11.740721695234651,0,1.5481443390469303,4,True
223150,4463,-9.723780241990264,0,1.5447560483980523,2,True
223200,4464,-8.714361144018612,0,1.5428722288037227,1,True
223250,4465,-13.70177038020493,0,1.5403540760409862,6,True
223300,4466,-8.730348354430287,0,1.5460696708860573,1,True
223350,4467,-12.72112740108336,0,1.5442254802166717,5,True
223400,4468,-9.715263843246106,0,1.5430527686492206,2,True
223450,4469,-9.785588921634142,0,1.5571177843268291,2,True
223500,4470,-7.709869865725604,0,1.5419739731451214,0,True
223550,4471,-8.722589040708215,0,1.5445178081416424,1,True
223600,4472,-9.773856111000855,0,1.5547712222001708,2,True
223650,4473,-7.697927178716844,0,1.5395854357433685,0,True
223700,4474,-7.698747504270264,0,1.5397495008540525,0,True
223750,4475,-7.721015071587006,0,1.5442030143174015,0,True
223800,4476,-7.707091360544087,0,1.5414182721088172,0,True
223850,4477,-8.71872525017228,0,1.543745050034457,1,True
223900,4478,-9.7219831460337,0,1.5443966292067386,2,True
223950,4479,-8.6959640429667,0,1.5391928085933402,1,True
224000,4480,-9.753730800351372,0,1.5507461600702743,2,True
224050,4481,-7.721089312184587,0,1.5442178624369174,0,True
224100,4482,-8.724312218512463,0,1.5448624437024927,1,True
224150,4483,-7.801632861560666,0,1.5603265723121333,0,True
224200,4484,-7.7247982093008245,0,1.544959641860165,0,True
224250,4485,-12.786730800152602,0,1.5573461600305205,5,True
224300,4486,-8.704544599053376,0,1.5409089198106756,1,True
224350,4487,-7.723294291196788,0,1.5446588582393574,0,True
224400,4488,-7.720673630546834,0,1.5441347261093668,0,True
224450,4489,-12.720543789089993,0,1.544108757817998,5,True
224500,4490,-7.868510808747946,0,1.573702161749589,0,True
224550,4491,-7.697148836419735,0,1.5394297672839468,0,True
224600,4492,-7.775601023101056,0,1.555120204620211,0,True
224650,4493,-12.728462772388836,0,1.5456925544777682,5,True
224700,4494,-7.745597117161663,0,1.549119423432333,0,True
224750,4495,-8.722388757034786,0,1.5444777514069572,1,True
224800,4496,-10.703319659912594,0,1.540663931982519,3,True
224850,4497,-13.70029806260922,0,1.5400596125218442,6,True
224900,4498,-7.728663314756266,0,1.5457326629512533,0,True
224950,4499,-7.752642841285879,0,1.5505285682571763,0,True
225000,4500,-9.723175291523436,0,1.5446350583046877,2,True
225050,4501,-8.721707723003238,0,1.5443415446006483,1,True
225100,4502,-7.829053009995172,0,1.5658106019990339,0,True
225150,4503,-7.728444173090291,0,1.5456888346180577,0,True
225200,4504,-9.694785750150311,0,1.5389571500300618,2,True
225250,4505,-8.70451414650836,0,1.5409028293016718,1,True
225300,4506,-9.711871257715067,0,1.5423742515430137,2,True
225350,4507,-7.746719418995185,0,1.549343883799037,0,True
225400,4508,-9.701155596789551,0,1.5402311193579106,2,True
225450,4509,-10.723865783272279,0,1.5447731566544556,3,True
225500,4510,-10.774060378422023,0,1.554812075684405,3,True
225550,4511,-7.759369288608495,0,1.5518738577216988,0,True
225600,4512,-8.77860505956678,0,1.5557210119133558,1,True
225650,4513,-13.77527067694358,0,1.5550541353887162,6,True
225700,4514,-8.707125366187741,0,1.541425073237548,1,True
225750,4515,-7.708900776560049,0,1.54178015531201,0,True
225800,4516,-7.7203590651194425,0,1.5440718130238884,0,True
225850,4517,-10.716720205660074,0,1.5433440411320145,3,True
225900,4518,-9.723718445054537,0,1.5447436890109074,2,True
225950,4519,-12.722586137612401,0,1.5445172275224803,5,True
226000,4520,-8.702564206393717,0,1.5405128412787437,1,True
226050,4521,-7.8004802538865325,0,1.5600960507773058,0,True
226100,4522,-7.72767331742215,0,1.54553466348443,0,True
226150,4523,-8.760188393480455,0,1.5520376786960908,1,True
226200,4524,-7.772692232579111,0,1.5545384465158218,0,True
226250,4525,-7.696880395643882,0,1.5393760791287763,0,True
226300,4526,-7.7248856632734215,0,1.5449771326546844,0,True
226350,4527,-19.75569747172613,0,1.5511394943452244,12,True
226400,4528,-7.723709241526872,0,1.544741848305374,0,True
226450,4529,-7.8338222357608025,0,1.5667644471521605,0,True
226500,4530,-9.882509281242022,0,1.5765018562484039,2,True
226550,4531,-9.740795877140368,0,1.5481591754280737,2,True
226600,4532,-9.70171810087981,0,1.5403436201759626,2,True
226650,4533,-9.75645923726096,0,1.5512918474521924,2,True
226700,4534,-7.695145294188595,0,1.539029058837719,0,True
226750,4535,-7.748901683202281,0,1.5497803366404554,0,True
226800,4536,-8.777274982410287,0,1.5554549964820574,1,True
226850,4537,-8.847765538133025,0,1.5695531076266054,1,True
226900,4538,-7.694914788398985,0,1.5389829576797973,0,True
226950,4539,-8.839568971598169,0,1.5679137943196333,1,True
227000,4540,-7.77742562520748,0,1.5554851250414958,0,True
227050,4541,-11.722194658073878,0,1.544438931614775,4,True
227100,4542,-12.790446933088404,0,1.5580893866176801,5,True
227150,4543,-8.763899057768562,0,1.5527798115537117,1,True
227200,4544,-7.750290318360159,0,1.550058063672032,0,True
