episode,los_id,los_dist,los_qdr
430,"((3, 4), (3, 11), (4, 11), (5, 13), (10, 18), (10, 15), (9, 19))","(np.float64(0.10912669971292537), np.float64(0.10653168970314462), np.float64(0.039795048788546235), np.float64(0.14732265311709403), np.float64(0.1443044876154567), np.float64(0.13107658183937695), np.float64(0.14948373929601005))","(np.float64(26.286599492275627), np.float64(-119.17960840072772), np.float64(-145.46620789300334), np.float64(-91.13591212024835), np.float64(-180.32303061612652), np.float64(-148.47231122721115), np.float64(-206.6334513334707))"
431,"((8, 14), (0, 10))","(np.float64(0.14568208183340972), np.float64(0.1492535629635443))","(np.float64(-40.41561362277656), np.float64(217.94181308303945))"
432,"((2, 11), (2, 16), (6, 17), (8, 18), (9, 10), (4, 13))","(np.float64(0.14767433672043384), np.float64(0.12053368386666208), np.float64(0.1453850904030419), np.float64(0.1460728683617843), np.float64(0.10565407102416907), np.float64(0.14453920676764526))","(np.float64(-97.70489392536831), np.float64(102.66090608349543), np.float64(79.1279980239085), np.float64(140.18619968877283), np.float64(42.74911803996736), np.float64(-73.01582022502231))"
433,"((3, 19), (7, 13), (9, 15))","(np.float64(0.10721263740760179), np.float64(0.08552595550678524), np.float64(0.1240532550246211))","(np.float64(125.33047421794052), np.float64(-33.98301528719219), np.float64(268.54194979928144))"
434,"((9, 16), (2, 6), (5, 13))","(np.float64(0.10908870101761871), np.float64(0.1433134471145704), np.float64(0.14531390250062973))","(np.float64(-154.35144447134473), np.float64(261.60276865974424), np.float64(-142.1612608649482))"
435,"((6, 19), (7, 13))","(np.float64(0.09247188264059474), np.float64(0.1012978908494513))","(np.float64(-249.70791319572572), np.float64(-136.94816197623067))"
436,"((15, 17),)","(np.float64(0.09248393778572737),)","(np.float64(-73.78798124015611),)"
438,"((3, 6), (6, 18))","(np.float64(0.09402807455122435), np.float64(0.12663844198821073))","(np.float64(252.33740650164634), np.float64(-260.3987982979697))"
439,"((1, 17), (4, 13), (7, 17))","(np.float64(0.12577076469215553), np.float64(0.14971024612605874), np.float64(0.14922347836035332))","(np.float64(-323.84564299397834), np.float64(-141.49173272222146), np.float64(-146.4482933017191))"
440,"((16, 18), (10, 18), (9, 18))","(np.float64(0.08906086921246445), np.float64(0.14867450755162126), np.float64(0.14271084627370978))","(np.float64(-55.853836852921404), np.float64(85.71669588509405), np.float64(68.53874282254623))"
441,"((12, 13), (6, 14), (4, 9), (12, 19))","(np.float64(0.14314514007253465), np.float64(0.13078029566746793), np.float64(0.14534602870496627), np.float64(0.13878169907599805))","(np.float64(-27.412800561692052), np.float64(-175.35759597605983), np.float64(249.6401052833926), np.float64(-108.52786356381046))"
443,"((0, 10), (6, 9), (6, 12))","(np.float64(0.1323094705126874), np.float64(0.1352909434943684), np.float64(0.13637231335459368))","(np.float64(161.68730008478968), np.float64(-23.122959542932506), np.float64(-38.77936912555532))"
444,"((5, 14),)","(np.float64(0.14133643173816343),)","(np.float64(279.991043194781),)"
445,"((0, 9), (1, 17))","(np.float64(0.1213645698493173), np.float64(0.1307594126003928))","(np.float64(236.1092849234339), np.float64(180.4963077904174))"
446,"((16, 19), (6, 12))","(np.float64(0.10086501359092), np.float64(0.11854861845094446))","(np.float64(5.617660491147831), np.float64(185.23119649890094))"
447,"((5, 16), (16, 17), (7, 17))","(np.float64(0.07771637407798306), np.float64(0.14884540756759315), np.float64(0.08884880418629987))","(np.float64(112.1084544101036), np.float64(-14.356457127673139), np.float64(197.7064243410967))"
448,"((5, 14),)","(np.float64(0.10462191340565907),)","(np.float64(304.43137399413894),)"
449,"((2, 16), (12, 13), (12, 19))","(np.float64(0.10671365942506822), np.float64(0.0848521501998), np.float64(0.13118216720145887))","(np.float64(-57.56716711999488), np.float64(45.80811092187872), np.float64(-195.93302403108578))"
450,"((1, 3), (10, 11), (13, 18), (2, 4))","(np.float64(0.14012857336593437), np.float64(0.0846258538924498), np.float64(0.05283908612408423), np.float64(0.14722601498470808))","(np.float64(-1.8193198489300642), np.float64(252.51199542564882), np.float64(-115.87381958895821), np.float64(78.6473443964091))"
452,"((5, 15), (10, 19), (6, 16))","(np.float64(0.10689290758498347), np.float64(0.11491532069760574), np.float64(0.14638688820435114))","(np.float64(-103.69813959391246), np.float64(-234.9123941424615), np.float64(-72.47764339114883))"
453,"((3, 15), (5, 12), (13, 16))","(np.float64(0.1204926239463387), np.float64(0.046713617658402325), np.float64(0.14135298894837559))","(np.float64(6.436089618724679), np.float64(240.5239284487027), np.float64(-253.3705763614454))"
454,"((2, 7), (5, 11), (7, 12))","(np.float64(0.0888358088848217), np.float64(0.021644652253468902), np.float64(0.11907408799614337))","(np.float64(231.88657610795576), np.float64(147.16374882972497), np.float64(-162.99599641011798))"
456,"((0, 8), (3, 7))","(np.float64(0.1472669197867105), np.float64(0.13556436195805194))","(np.float64(-143.4364663230056), np.float64(-38.84755507927298))"
457,"((4, 11), (8, 10), (14, 19), (7, 15), (1, 15))","(np.float64(0.08871175347940648), np.float64(0.13877179772219694), np.float64(0.1288925668481799), np.float64(0.11195820621509898), np.float64(0.12501626136185637))","(np.float64(138.7436100559746), np.float64(95.32414487265572), np.float64(-112.2566345245647), np.float64(105.22444654725524), np.float64(123.89267679484479))"
458,"((16, 17), (6, 10))","(np.float64(0.07611764171596411), np.float64(0.14926758147394148))","(np.float64(32.055126818448684), np.float64(246.20517914439165))"
459,"((3, 9),)","(np.float64(0.07796272076328821),)","(np.float64(205.2299837836111),)"
460,"((5, 6), (10, 16), (11, 14))","(np.float64(0.1140645646354255), np.float64(0.1390945273943307), np.float64(0.14560841260437224))","(np.float64(44.01056269631033), np.float64(-176.25920823357202), np.float64(6.529246872620604))"
462,"((1, 9), (14, 18), (3, 11))","(np.float64(0.09939792964655965), np.float64(0.015854411967859687), np.float64(0.09751279459934305))","(np.float64(203.92372794353784), np.float64(-199.23038182069922), np.float64(-73.23347871782289))"
463,"((6, 11), (2, 15))","(np.float64(0.14898384830296532), np.float64(0.13221344556334239))","(np.float64(274.53353731286376), np.float64(147.99789980927824))"
464,"((12, 19),)","(np.float64(0.14900136696604435),)","(np.float64(-147.37157052083808),)"
465,"((1, 17), (2, 16), (10, 18))","(np.float64(0.11870814653944223), np.float64(0.07398609112858202), np.float64(0.12871335459862068))","(np.float64(91.62250480844455), np.float64(78.82254314871312), np.float64(-120.09716525922653))"
466,"((2, 13), (0, 10), (2, 16))","(np.float64(0.09601928576654861), np.float64(0.14794882571972642), np.float64(0.148377425918333))","(np.float64(-190.61941868053725), np.float64(94.14417120741302), np.float64(-240.05220446175014))"
467,"((4, 5), (5, 13), (7, 15))","(np.float64(0.0830112059341734), np.float64(0.1404538864515893), np.float64(0.031593785123158045))","(np.float64(26.836407498123492), np.float64(124.19325451102009), np.float64(166.76605733851915))"
468,"((3, 16), (8, 18))","(np.float64(0.14372147470630592), np.float64(0.1469799284065772))","(np.float64(60.80347732908183), np.float64(-203.46314410567942))"
469,"((1, 13),)","(np.float64(0.10552413409223327),)","(np.float64(111.40078273688954),)"
470,"((1, 17), (7, 11), (9, 19))","(np.float64(0.1471531946636334), np.float64(0.13386040685412115), np.float64(0.07613428709159033))","(np.float64(8.136175821598158), np.float64(-132.60990232401502), np.float64(-151.42831780018673))"
471,"((1, 14), (5, 11))","(np.float64(0.12006946346454515), np.float64(0.1287873738484389))","(np.float64(163.3060044660794), np.float64(288.7575908054974))"
473,"((3, 16),)","(np.float64(0.1214388596424874),)","(np.float64(153.77747187028206),)"
474,"((6, 9), (11, 12))","(np.float64(0.12768932089883334), np.float64(0.11084135924672435))","(np.float64(198.16221709949406), np.float64(36.28998273535831))"
475,"((7, 9), (10, 12), (10, 16))","(np.float64(0.035098294618642424), np.float64(0.048123702492058766), np.float64(0.13254868306127893))","(np.float64(185.37312611397272), np.float64(-86.75845664427322), np.float64(-173.4628650901392))"
476,"((2, 18), (8, 15))","(np.float64(0.11772577871562932), np.float64(0.09758668941259172))","(np.float64(-21.294723710902616), np.float64(-119.07025973111752))"
477,"((1, 15), (5, 17))","(np.float64(0.07063125780332938), np.float64(0.032169087548918576))","(np.float64(130.14552149483458), np.float64(140.90303191871945))"
478,"((2, 3), (2, 15), (3, 15), (9, 13), (13, 16))","(np.float64(0.12066209905980531), np.float64(0.03178860217660311), np.float64(0.050969203177537926), np.float64(0.14445281119525843), np.float64(0.07414860142616636))","(np.float64(-22.128398828166098), np.float64(187.8710037280482), np.float64(164.9997802112436), np.float64(-57.859816992467756), np.float64(-65.01100930323082))"
479,"((9, 10), (10, 18))","(np.float64(0.13453592342381906), np.float64(0.14498410722589733))","(np.float64(42.83511925857232), np.float64(-231.56965292850094))"
480,"((3, 17), (6, 15), (8, 18), (9, 10), (5, 10))","(np.float64(0.11821363946117733), np.float64(0.08459757246549078), np.float64(0.125362653856051), np.float64(0.13602596392291535), np.float64(0.1492802594310391))","(np.float64(-7.868351506355793), np.float64(-220.92491277889224), np.float64(-233.26156107669044), np.float64(40.817054107347985), np.float64(-54.086194107884694))"
481,"((5, 12), (3, 15))","(np.float64(0.1465902725264411), np.float64(0.1449482737669113))","(np.float64(-142.02482713655587), np.float64(118.87217187347102))"
483,"((9, 18), (10, 19), (11, 18))","(np.float64(0.12886064553736823), np.float64(0.14026753829587968), np.float64(0.1473512597938746))","(np.float64(-101.26019114633334), np.float64(-111.2442186546607), np.float64(-107.57132313322876))"
485,"((2, 15), (8, 11))","(np.float64(0.1304389546350431), np.float64(0.13395025208414701))","(np.float64(-84.28564043892419), np.float64(333.4191052062483))"
486,"((2, 7), (6, 10))","(np.float64(0.11742122421151356), np.float64(0.13665126698004082))","(np.float64(-89.7789727194239), np.float64(-62.9956212321913))"
487,"((15, 17),)","(np.float64(0.005722408090439329),)","(np.float64(-182.27626637905738),)"
489,"((0, 10),)","(np.float64(0.14751684966000564),)","(np.float64(207.98802811372713),)"
490,"((3, 8), (7, 8), (7, 18), (8, 18), (8, 19))","(np.float64(0.1470609656609233), np.float64(0.025603860385373867), np.float64(0.12169284981021139), np.float64(0.10805231043683632), np.float64(0.14962959289394698))","(np.float64(-14.980917875148862), np.float64(-3.266634783421182), np.float64(-200.75972131216156), np.float64(-197.49308652874038), np.float64(-159.46053332310902))"
491,"((7, 12),)","(np.float64(0.08734652832827365),)","(np.float64(291.9962256390273),)"
492,"((2, 7),)","(np.float64(0.11948953912969566),)","(np.float64(231.03867953901528),)"
493,"((3, 4), (9, 12), (5, 12), (4, 12), (3, 5), (4, 9))","(np.float64(0.07544031266225633), np.float64(0.06173293066375885), np.float64(0.12617367005336827), np.float64(0.1303420442667371), np.float64(0.07844925890554234), np.float64(0.13941628268575007))","(np.float64(-55.02055249950649), np.float64(-63.74314770303533), np.float64(2.972718365415517), np.float64(-73.25659466730008), np.float64(126.38541799753636), np.float64(-134.97770313167655))"
494,"((0, 8), (18, 19), (11, 19))","(np.float64(0.14711733202206512), np.float64(0.007388110135318033), np.float64(0.1416937487920962))","(np.float64(-84.25597864124254), np.float64(53.20631041015244), np.float64(-144.71936456632042))"
495,"((10, 19), (12, 17), (0, 9), (3, 13))","(np.float64(0.11412100635089345), np.float64(0.12722323478952732), np.float64(0.14870377432236928), np.float64(0.14272579394560614))","(np.float64(-130.8240415629335), np.float64(-148.8732722534499), np.float64(171.68151087698942), np.float64(-123.07578116891597))"
496,"((2, 16), (8, 12))","(np.float64(0.05516313901199025), np.float64(0.07789519287193038))","(np.float64(103.37411246498868), np.float64(-25.23230959303004))"
497,"((8, 13), (0, 13))","(np.float64(0.13775769055473006), np.float64(0.1406315616995842))","(np.float64(-113.48221422523847), np.float64(141.9196042422791))"
498,"((1, 6), (7, 13), (3, 8), (4, 16))","(np.float64(0.1368992117409894), np.float64(0.14726278730788234), np.float64(0.13208902906723594), np.float64(0.13847385275379295))","(np.float64(219.6625248780539), np.float64(-93.27838754241628), np.float64(223.48179092851154), np.float64(0.5719292983249034))"
499,"((16, 18),)","(np.float64(0.1361253206237406),)","(np.float64(-189.97178334733235),)"
500,"((8, 14),)","(np.float64(0.1174298460761865),)","(np.float64(-85.68883947123038),)"
501,"((1, 11),)","(np.float64(0.044856468507737376),)","(np.float64(215.66072130667544),)"
502,"((8, 10), (0, 15), (15, 19), (8, 19))","(np.float64(0.12999718123271256), np.float64(0.13841339486650325), np.float64(0.1457809816347576), np.float64(0.04900599923463734))","(np.float64(-66.00436979932346), np.float64(129.29455121059982), np.float64(-213.90103716905446), np.float64(-204.24257436116557))"
503,"((2, 7), (2, 11), (3, 19), (7, 11))","(np.float64(0.13641476571251832), np.float64(0.026120165688485478), np.float64(0.11732322971752202), np.float64(0.1244106950870898))","(np.float64(-148.36512697617627), np.float64(165.3442834091377), np.float64(-26.818933055120823), np.float64(313.70941038531396))"
504,"((4, 18), (1, 7))","(np.float64(0.1420072036528344), np.float64(0.13985105278151985))","(np.float64(-111.87286347437646), np.float64(189.53430967627867))"
505,"((1, 12), (6, 19), (9, 14), (12, 16), (0, 4))","(np.float64(0.10226217372417941), np.float64(0.07801344116988805), np.float64(0.11330340096549402), np.float64(0.13740439947881267), np.float64(0.08690482507937625))","(np.float64(199.2784063332034), np.float64(162.67633006188254), np.float64(298.2137639588251), np.float64(-30.920780064747248), np.float64(-142.68656968580777))"
506,"((6, 15), (9, 13))","(np.float64(0.09962347714968704), np.float64(0.1346768365169477))","(np.float64(-161.16283067020902), np.float64(-81.56696415740333))"
507,"((1, 12), (3, 12), (1, 14))","(np.float64(0.12050304903326337), np.float64(0.14436603036967138), np.float64(0.13906758185659615))","(np.float64(-166.23392929358388), np.float64(237.7050495488294), np.float64(128.2502141144856))"
508,"((4, 18), (10, 18))","(np.float64(0.07627667013527435), np.float64(0.014881308441165149))","(np.float64(111.06748638988427), np.float64(150.12521215696898))"
509,"((1, 11), (13, 19))","(np.float64(0.08681152438194373), np.float64(0.04663580998012026))","(np.float64(210.64131686734083), np.float64(-186.89223280380054))"
510,"((11, 13), (4, 19), (3, 18))","(np.float64(0.14685539155918115), np.float64(0.1117367687598335), np.float64(0.1482921770622027))","(np.float64(-61.84342852947532), np.float64(57.642778342103156), np.float64(146.13161712777512))"
511,"((0, 5), (0, 11), (1, 17), (8, 16), (6, 7), (5, 10), (12, 19))","(np.float64(0.06684269945479784), np.float64(0.14954045726729367), np.float64(0.13369682587324794), np.float64(0.1309569922102354), np.float64(0.12257507344271587), np.float64(0.13423169242896024), np.float64(0.14278276862072758))","(np.float64(-72.98036071617412), np.float64(99.73804218531512), np.float64(80.73304360206603), np.float64(-65.9326011331874), np.float64(173.95618739918768), np.float64(134.2242748303775), np.float64(-86.89970014561192))"
512,"((5, 17), (8, 12), (8, 17), (13, 19), (14, 17))","(np.float64(0.06569610425090734), np.float64(0.11525814971577716), np.float64(0.12467622670415401), np.float64(0.14186004723211784), np.float64(0.1479755080646372))","(np.float64(173.02564962152593), np.float64(-2.864270931283272), np.float64(-18.339826138990418), np.float64(-175.61319171660247), np.float64(-104.91995660715065))"
513,"((0, 11), (3, 14), (4, 7))","(np.float64(0.04859267121774565), np.float64(0.11850930825615388), np.float64(0.1061667176839011))","(np.float64(111.0912550080896), np.float64(131.4312644782854), np.float64(-37.7381570847225))"
514,"((11, 16), (1, 11))","(np.float64(0.10148859427813531), np.float64(0.14949262769185506))","(np.float64(-119.04427818779803), np.float64(196.39688431384593))"
515,"((5, 13),)","(np.float64(0.14250692484319152),)","(np.float64(183.324832656897),)"
516,"((0, 11), (13, 17), (4, 17))","(np.float64(0.014569509296777305), np.float64(0.1099386787204856), np.float64(0.13881808112749427))","(np.float64(177.52196592273833), np.float64(-119.18303951929596), np.float64(-83.10858654997867))"
517,"((0, 13), (1, 12))","(np.float64(0.129288734100233), np.float64(0.13101667438383968))","(np.float64(156.50315478351962), np.float64(161.82048208232885))"
518,"((4, 17), (17, 19))","(np.float64(0.07481954334386132), np.float64(0.11109690308785614))","(np.float64(129.5927094867148), np.float64(-53.27040659131649))"
521,"((3, 10), (4, 7))","(np.float64(0.13725175311971075), np.float64(0.11507680527225779))","(np.float64(-76.15019874163153), np.float64(-63.91402462554072))"
522,"((2, 16), (6, 8), (0, 6), (8, 14))","(np.float64(0.0735966949260339), np.float64(0.1308762085066942), np.float64(0.137405455500686), np.float64(0.13954587618439618))","(np.float64(-152.5109524472143), np.float64(28.177681523786134), np.float64(138.0112951669351), np.float64(-82.11797171338753))"
523,"((4, 12), (5, 7), (5, 9), (7, 9), (10, 18), (5, 10))","(np.float64(0.12127683851172288), np.float64(0.05608564950082154), np.float64(0.11545859539896101), np.float64(0.09839674125844036), np.float64(0.1477537203383057), np.float64(0.12758243348093035))","(np.float64(180.13785620682762), np.float64(-73.28017584223875), np.float64(229.03911760103318), np.float64(-12.680706556728069), np.float64(-131.44275534366986), np.float64(180.5020034879061))"
524,"((5, 6), (1, 12))","(np.float64(0.1461858276355419), np.float64(0.13129075079786112))","(np.float64(-341.0062347357408), np.float64(-20.092521256538475))"
525,"((1, 6), (10, 15))","(np.float64(0.11321008331549122), np.float64(0.07082738557382363))","(np.float64(-11.786159635869353), np.float64(-87.03817956678253))"
526,"((1, 19), (2, 8), (15, 16), (8, 19), (7, 16))","(np.float64(0.11494295269463085), np.float64(0.09567644661756892), np.float64(0.14554111086506552), np.float64(0.13661682313474385), np.float64(0.14796494931761037))","(np.float64(85.04736677229994), np.float64(-92.81535550846729), np.float64(314.40323579654614), np.float64(123.92420718961168), np.float64(-18.958717442599493))"
528,"((4, 10), (11, 14), (9, 18), (1, 8), (1, 9))","(np.float64(0.12975087739590013), np.float64(0.04896779001198227), np.float64(0.14173090954306594), np.float64(0.14206654711104819), np.float64(0.12145117142796495))","(np.float64(230.23653646419973), np.float64(-213.0666077501569), np.float64(-193.13019438687923), np.float64(178.841510704239), np.float64(174.5923102349247))"
529,"((0, 9), (5, 9))","(np.float64(0.10666405733004466), np.float64(0.1429528813582555))","(np.float64(180.6194930505112), np.float64(-91.74753973768406))"
530,"((7, 19), (3, 15))","(np.float64(0.13432334910791868), np.float64(0.14848808505249805))","(np.float64(-196.21784602901766), np.float64(186.22476407819596))"
531,"((2, 7),)","(np.float64(0.13692446442997608),)","(np.float64(218.85685362643568),)"
532,"((0, 1), (4, 9), (6, 19), (3, 12), (11, 14), (8, 16), (7, 17))","(np.float64(0.0867518492238115), np.float64(0.09949676757531348), np.float64(0.14195109425036126), np.float64(0.11750286905043403), np.float64(0.1391796084073031), np.float64(0.1492362555525099), np.float64(0.14306541808170592))","(np.float64(-46.31437149037413), np.float64(316.0086794935094), np.float64(57.631272443284615), np.float64(182.84544998993306), np.float64(-62.437432213184366), np.float64(-160.48550310832928), np.float64(175.88181979889598))"
533,"((5, 14), (13, 18), (16, 19))","(np.float64(0.14132007504157296), np.float64(0.14775309794656966), np.float64(0.14051471692714296))","(np.float64(223.394721281466), np.float64(-192.7054696188821), np.float64(-172.59645400524903))"
534,"((11, 12), (12, 13), (10, 19), (2, 15))","(np.float64(0.11126464726265994), np.float64(0.11745405272508329), np.float64(0.14604407470599426), np.float64(0.1442816604942348))","(np.float64(-50.6901796290868), np.float64(11.954322123228621), np.float64(-158.11797679824423), np.float64(-227.90871451679334))"
535,"((1, 12), (9, 13))","(np.float64(0.06881276548883604), np.float64(0.13777334444676786))","(np.float64(238.89177432792252), np.float64(1.1246402485796239))"
536,"((4, 8), (4, 13), (10, 18))","(np.float64(0.12792872189305576), np.float64(0.13135995812383158), np.float64(0.13746191795487633))","(np.float64(20.020653499018465), np.float64(-46.216771402973734), np.float64(-281.5516957914536))"
537,"((11, 12),)","(np.float64(0.07816763367465328),)","(np.float64(37.26271346616136),)"
538,"((4, 17), (6, 8))","(np.float64(0.06232281233349154), np.float64(0.13985137747387386))","(np.float64(132.45236100980685), np.float64(-61.11384231445669))"
539,"((0, 19), (4, 16))","(np.float64(0.13389581709172493), np.float64(0.12416266094201786))","(np.float64(11.183912035934611), np.float64(87.20108096990336))"
540,"((4, 11), (6, 7))","(np.float64(0.08552505405615314), np.float64(0.11892091636028346))","(np.float64(186.67776620181064), np.float64(252.29036630325453))"
541,"((7, 14), (17, 19), (1, 8), (2, 6), (7, 15), (0, 6))","(np.float64(0.060183007338469645), np.float64(0.14941308478273102), np.float64(0.12981516965879444), np.float64(0.12837028897778097), np.float64(0.1493593936412642), np.float64(0.13582216398735905))","(np.float64(226.78309873527337), np.float64(-51.9311155485434), np.float64(-148.6401530254983), np.float64(184.71498822951943), np.float64(-96.03331028271134), np.float64(177.90564640799022))"
542,"((18, 19), (13, 19), (3, 10), (5, 12), (5, 14), (5, 15))","(np.float64(0.1160663658483266), np.float64(0.13064064967815464), np.float64(0.14263093032031254), np.float64(0.12240781925783566), np.float64(0.11588836011342037), np.float64(0.06223794401018378))","(np.float64(-56.6337478825597), np.float64(-77.99401949543977), np.float64(248.1784479548635), np.float64(203.86017743419922), np.float64(166.04535241111483), np.float64(177.13493103888538))"
543,"((6, 8),)","(np.float64(0.12249626206124994),)","(np.float64(-97.5203377052556),)"
544,"((13, 19),)","(np.float64(0.14810647904986646),)","(np.float64(-122.03218359591114),)"
545,"((0, 7), (6, 12), (4, 16))","(np.float64(0.12685999148456345), np.float64(0.14939317494854154), np.float64(0.1485918176922623))","(np.float64(-110.06769235776156), np.float64(23.09526416428787), np.float64(100.62596104102727))"
546,"((0, 11),)","(np.float64(0.13638706582907875),)","(np.float64(234.18722614830955),)"
547,"((8, 14), (10, 17), (16, 18), (12, 18), (11, 19))","(np.float64(0.12513164765475449), np.float64(0.14780005597831572), np.float64(0.12478913790620626), np.float64(0.12945839433128448), np.float64(0.13636295345753432))","(np.float64(-64.11943521978134), np.float64(186.65460511200456), np.float64(-8.51756584809948), np.float64(130.31033982744782), np.float64(186.23653745590852))"
548,"((0, 9),)","(np.float64(0.11615884107767521),)","(np.float64(196.53142503303587),)"
550,"((0, 6), (1, 3), (4, 11), (5, 13), (8, 18), (12, 15), (6, 13), (0, 13))","(np.float64(0.13127329292960152), np.float64(0.1351653973777075), np.float64(0.11912722886261957), np.float64(0.10697043778922802), np.float64(0.06314797320996554), np.float64(0.04824357303969522), np.float64(0.14778754201328742), np.float64(0.14001450025527828))","(np.float64(259.12010946993405), np.float64(-5.024838271190504), np.float64(269.03699318837454), np.float64(237.71422601115557), np.float64(-80.93238900857284), np.float64(-100.00901669474956), np.float64(-111.24950614359147), np.float64(140.70104766228008))"
551,"((4, 5),)","(np.float64(0.08394786668327639),)","(np.float64(-52.38771508946286),)"
552,"((1, 7), (3, 11), (10, 14))","(np.float64(0.03250020057412531), np.float64(0.043851565168942994), np.float64(0.12773094138466273))","(np.float64(208.50313226686808), np.float64(171.95551848479607), np.float64(-108.38568120803694))"
553,"((12, 19), (5, 15), (5, 10))","(np.float64(0.1468415622667717), np.float64(0.12219743369826819), np.float64(0.14809510587713529))","(np.float64(-121.7038504711422), np.float64(227.44227645994175), np.float64(245.8499773719049))"
554,"((5, 11), (2, 9))","(np.float64(0.12196055219447664), np.float64(0.1322437953397266))","(np.float64(-82.67496129590478), np.float64(144.7764336326954))"
556,"((1, 6), (14, 19), (12, 16))","(np.float64(0.06136079482618371), np.float64(0.08865792228303272), np.float64(0.13514005222840628))","(np.float64(269.1679217868652), np.float64(-156.8760447597653), np.float64(-15.995225989922858))"
557,"((4, 9), (6, 17), (8, 9))","(np.float64(0.09713008750023057), np.float64(0.13706106432092735), np.float64(0.12723150795654933))","(np.float64(280.49011193048426), np.float64(96.17712577968103), np.float64(320.70501067181226))"
559,"((0, 16),)","(np.float64(0.03184269834163824),)","(np.float64(88.99014068750458),)"
560,"((3, 5), (4, 8), (8, 14))","(np.float64(0.14394007742423431), np.float64(0.1199085231408267), np.float64(0.09891717963671981))","(np.float64(335.6201655025283), np.float64(36.17763502787392), np.float64(-94.56355266876665))"
562,"((11, 14),)","(np.float64(0.09599063809128364),)","(np.float64(-25.37916029760106),)"
563,"((3, 4), (3, 7))","(np.float64(0.14699026910377297), np.float64(0.128030443464513))","(np.float64(-28.706120798153734), np.float64(318.3271269301188))"
564,"((3, 16), (1, 7))","(np.float64(0.13742608493956207), np.float64(0.10827999265372439))","(np.float64(40.498914441754096), np.float64(194.76060417677667))"
565,"((6, 7), (8, 14), (17, 18), (1, 12))","(np.float64(0.09065526995937423), np.float64(0.0786557957732849), np.float64(0.060212287120509494), np.float64(0.1457547020183786))","(np.float64(42.5517414312975), np.float64(-144.93974332021804), np.float64(35.52849453374205), np.float64(205.6254616739787))"
566,"((11, 15),)","(np.float64(0.1063732938709382),)","(np.float64(59.39759988179793),)"
567,"((3, 9),)","(np.float64(0.12898182949454096),)","(np.float64(-161.3553832741165),)"
568,"((4, 12), (6, 17))","(np.float64(0.08635542717640439), np.float64(0.12714727722960154))","(np.float64(178.05148027963585), np.float64(55.002046980569105))"
569,"((9, 13),)","(np.float64(0.1235584262862288),)","(np.float64(-80.97974097750716),)"
570,"((0, 17),)","(np.float64(0.10490238095055225),)","(np.float64(125.25393484434414),)"
572,"((8, 17),)","(np.float64(0.07077352302705761),)","(np.float64(-161.12465985773648),)"
573,"((0, 11),)","(np.float64(0.1319229991001202),)","(np.float64(174.04129567435342),)"
574,"((10, 11),)","(np.float64(0.08539616190917225),)","(np.float64(44.90446627328606),)"
575,"((13, 16), (9, 13), (2, 9))","(np.float64(0.11898234197995881), np.float64(0.05817368541369559), np.float64(0.13770433890927747))","(np.float64(-47.49666010709831), np.float64(221.68834895108756), np.float64(232.42495671589745))"
576,"((0, 8), (14, 19))","(np.float64(0.14404900673698087), np.float64(0.14112703890948203))","(np.float64(104.73947055657914), np.float64(-98.70371311347594))"
577,"((2, 15), (6, 16), (5, 18))","(np.float64(0.12936338981604237), np.float64(0.1218274639670434), np.float64(0.13264899639222535))","(np.float64(94.323189717645), np.float64(-190.46541552382007), np.float64(-141.9527250875576))"
578,"((0, 17), (9, 13), (1, 8))","(np.float64(0.0808818999067714), np.float64(0.12066062234864568), np.float64(0.11572166108425351))","(np.float64(79.86195470760407), np.float64(-62.90280322335741), np.float64(162.7311089558746))"
579,"((2, 9), (2, 11))","(np.float64(0.13633172634920696), np.float64(0.14604866967620506))","(np.float64(191.45425825129166), np.float64(169.83627577765054))"
580,"((16, 18), (6, 14))","(np.float64(0.07835136940498692), np.float64(0.13764947212753093))","(np.float64(5.392963117257892), np.float64(148.02628343133046))"
581,"((11, 14), (12, 13))","(np.float64(0.1348776513217831), np.float64(0.07652189270519917))","(np.float64(-120.7879027798702), np.float64(-80.61920345575948))"
582,"((14, 18), (16, 17), (4, 17), (4, 16), (7, 17), (0, 8))","(np.float64(0.1427702107875441), np.float64(0.1417417077974186), np.float64(0.10505638280059308), np.float64(0.13831387435893017), np.float64(0.13220691672526913), np.float64(0.14333936826651322))","(np.float64(-130.67303441439606), np.float64(-46.828480582021655), np.float64(-304.2897534492042), np.float64(-172.858201281885), np.float64(-212.55696703293648), np.float64(165.03371972041043))"
583,"((8, 12),)","(np.float64(0.11537359912705547),)","(np.float64(136.13673462464925),)"
584,"((5, 13), (11, 14))","(np.float64(0.14745754576386358), np.float64(0.05917712481070566))","(np.float64(242.54679539563796), np.float64(-15.853934602156528))"
585,"((0, 9), (5, 13), (6, 17), (9, 11), (13, 15), (0, 11), (5, 9), (11, 18), (4, 16))","(np.float64(0.0826036782539516), np.float64(0.09093668388038843), np.float64(0.13188331374422774), np.float64(0.03220276345815491), np.float64(0.06715136198397954), np.float64(0.13541341944681531), np.float64(0.12991903914659794), np.float64(0.14606232488045068), np.float64(0.14184831253124214))","(np.float64(187.5739184416786), np.float64(237.62395691839743), np.float64(-265.3089285068518), np.float64(19.827685630901556), np.float64(-100.47404283566863), np.float64(252.38094748688678), np.float64(-118.44793888795027), np.float64(-242.68352504536585), np.float64(68.1107751585896))"
