timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
16495,412,-49.738219765,2379.547518,False
16536,413,-82.7733993,2554.690542,False
16577,414,-61.09187500499999,2056.958624,False
16618,415,-54.15371347166667,2453.35251,False
16658,416,-85.73772284833333,2676.619601,False
16699,417,-59.957802994999994,2197.391661,False
16740,418,-85.40041795166668,2535.042856,False
16780,419,-58.92657663666667,2660.945535,False
16821,420,-67.36919559500001,2320.814861,False
16861,421,-72.82035422333334,2500.326591,False
16902,422,-71.5617904,2424.205906,False
16943,423,-74.235607645,2520.96278,False
16984,424,-72.30495777333333,2304.573137,False
17025,425,-104.26928637,2624.786466,False
17065,426,-84.65151897,2702.206293,False
17106,427,-53.47687456166667,2600.309089,False
17147,428,-55.57337999333334,1874.022018,False
17187,429,-86.43054172000001,2637.395316,False
17227,430,-76.33804849833334,2764.366482,False
17267,431,-94.44735623666668,2953.053537,False
17307,432,-74.65737061499999,3067.600501,False
17348,433,-62.28904695166668,2686.180033,False
17388,434,-75.48293642166666,2870.036369,False
17428,435,-58.84561332000001,2745.38626,False
17469,436,-66.34127113333332,2470.187661,False
17510,437,-78.07639709166668,2298.899997,False
17551,438,-67.60024305833335,2558.847284,False
17591,439,-78.04396746833334,2909.758103,False
17632,440,-76.38405586333334,2519.366817,False
17673,441,-57.31905843,2438.772947,False
17713,442,-75.99204599833332,2667.650229,False
17753,443,-62.776707845000004,2633.705947,False
17794,444,-74.42452302666666,2469.408153,False
17833,445,-75.68858218333334,2795.458023,False
17873,446,-75.97768255,2507.010628,False
17914,447,-75.83777731500001,2471.131361,False
17955,448,-87.80162365333334,2808.223478,False
17995,449,-73.81423479,2538.720646,False
18036,450,-67.33094708166666,2370.980056,False
18077,451,-68.55265356833334,2480.093485,False
18118,452,-55.304127228333336,2655.111924,False
18158,453,-74.28319785,2939.216437,False
18198,454,-79.95928320499999,3060.897686,False
18238,455,-71.59213390666666,2675.621612,False
18279,456,-79.83009695333334,2480.570253,False
18320,457,-61.899005239999994,2110.008329,False
18361,458,-58.90151639333333,2381.002763,False
18402,459,-45.56281352166667,1985.674789,False
18443,460,-54.622641849999994,1978.365419,False
18483,461,-75.82924241500001,2683.192693,False
18524,462,-53.85905494666666,2182.284702,False
18565,463,-88.91822473000002,2458.210124,False
18607,464,-53.92002671833334,1742.677414,False
18647,465,-87.36822517166667,2807.244949,False
18688,466,-69.94192035666667,2312.982495,False
18729,467,-64.33899539166669,2045.373848,False
18769,468,-65.85579686833333,2812.033006,False
18810,469,-71.573446995,2260.546769,False
18851,470,-79.87493586833334,2322.520991,False
18892,471,-64.13132859833334,2723.734389,False
18933,472,-62.505211771666666,2402.880179,False
18973,473,-86.01158008333334,3007.915784,False
19014,474,-63.21176536333334,2618.897755,False
19054,475,-81.19341626,2934.807166,False
19095,476,-82.97967403333334,2948.422548,False
19135,477,-87.94484023500002,3118.592629,False
19175,478,-79.96173657666667,2627.096441,False
19216,479,-66.015651555,2104.079057,False
19256,480,-76.22643966166666,2855.128779,False
19297,481,-64.56753496666667,2283.910747,False
19338,482,-55.079733265,2575.930969,False
19379,483,-56.41864104,2719.250804,False
19419,484,-77.14269680833334,2871.663054,False
19461,485,-47.42476338,1713.4601,False
19502,486,-66.25062082666668,2290.709448,False
19542,487,-81.86600232333333,2997.036514,False
19583,488,-61.096213885000004,2208.687207,False
19624,489,-75.872782025,2734.845566,False
19665,490,-50.542361093333334,1796.839063,False
19706,491,-71.13625095833333,2459.14088,False
19747,492,-59.486952686666676,1972.747736,False
19786,493,-86.19776451166666,3131.133405,False
19827,494,-53.25435932166667,1904.471117,False
19867,495,-72.90131866,3029.924773,False
19907,496,-72.09779482833333,2553.084955,False
19948,497,-52.39871494666667,2386.826928,False
19988,498,-83.939300045,3142.726167,False
20029,499,-74.25321939166666,2572.749167,False
20070,500,-43.47073183166666,2048.651024,False
20110,501,-87.716472625,2681.26426,False
20151,502,-70.95902313166667,2332.406397,False
20192,503,-61.489432138333335,2489.65013,False
20232,504,-73.24790589166668,2921.664722,False
20274,505,-34.15942212333333,1568.35642,False
20315,506,-58.55621910333333,2236.637357,False
20356,507,-47.99113275166667,2185.340749,False
20397,508,-59.083752605,1868.077152,False
20437,509,-72.94978213833332,2652.463699,False
20478,510,-54.24002298833333,2157.189312,False
20519,511,-65.35959224999999,2060.265019,False
20560,512,-67.58095097333333,2564.924594,False
20601,513,-69.58978276833334,2203.565743,False
20642,514,-73.21294998833334,2331.950358,False
20683,515,-74.86842871666667,2571.404845,False
20723,516,-66.44727240666668,2728.518876,False
20764,517,-72.23820861666668,2633.485358,False
20805,518,-49.39086573499999,2202.035594,False
20847,519,-36.26063264333334,1634.846438,False
20888,520,-75.19077022166667,2834.870902,False
20929,521,-52.37824621833334,1906.190432,False
20970,522,-73.27701913666667,2618.472027,False
21010,523,-84.88637023166669,2814.724399,False
21051,524,-85.18294172166668,2767.441081,False
21092,525,-68.88900592333333,2288.374954,False
21133,526,-61.864930693333335,2194.941801,False
21173,527,-84.52088925333334,2943.458303,False
21214,528,-52.830536249999994,1978.812553,False
21255,529,-58.394756134999994,1908.589485,False
21296,530,-49.373637085,2053.791422,False
21337,531,-58.71321549166667,2143.361949,False
21378,532,-48.94089700666667,2177.212858,False
21418,533,-70.41032463333333,2835.20352,False
21459,534,-58.99804258666667,2062.088642,False
21500,535,-77.720724385,2567.995452,False
21540,536,-83.85945363333332,2633.421646,False
21581,537,-57.00600655333333,2207.16632,False
21622,538,-70.51487014333334,2324.952363,False
21662,539,-73.10691634166668,3204.83734,False
21702,540,-77.86957669,2551.807423,False
21743,541,-51.596202481666666,1820.245772,False
21783,542,-68.91602353166667,2818.981456,False
21824,543,-59.626143025,2490.373329,False
21865,544,-59.356245103333336,2429.89909,False
21906,545,-38.644190234999996,1692.780704,False
21947,546,-44.850259103333336,1874.381493,False
21988,547,-39.652900125,1780.794479,False
22028,548,-69.34605179666667,2551.811255,False
22068,549,-86.643265445,3220.085677,False
22109,550,-61.21115163166666,2318.937795,False
22151,551,-37.10354776166666,1771.308691,False
22192,552,-59.26581539333334,2406.211231,False
22232,553,-64.15797259333334,2648.310022,False
22272,554,-71.32165784,2649.221035,False
22312,555,-79.43011304166666,2914.353108,False
22353,556,-59.83199352833333,2245.316454,False
22394,557,-67.42721030166668,2586.156976,False
22435,558,-52.85778093166667,2153.179287,False
22475,559,-75.07192732,2860.31388,False
22517,560,-41.20583072833333,1589.493929,False
22557,561,-72.98980274,2834.923383,False
22598,562,-51.47092135166667,1904.124984,False
22638,563,-74.01634742666667,2965.502396,False
22679,564,-39.30815093333334,1648.739516,False
22719,565,-70.27661454,2806.463117,False
22760,566,-49.930621195,1885.005732,False
22800,567,-76.92184297833333,2789.672601,False
22841,568,-66.0932507,2252.98889,False
22882,569,-54.010786675000006,1973.147367,False
22921,570,-71.89177428333335,3214.78285,False
22960,571,-73.34461259666666,3040.697698,False
23000,572,-66.65941823,2775.486703,False
23041,573,-46.873298571666666,2152.954296,False
23082,574,-53.435069206666675,2337.980292,False
23122,575,-64.89413229499999,2865.775119,False
23162,576,-58.478481423333335,2638.049493,False
23203,577,-53.41312671,2471.798355,False
23245,578,-45.052547090000004,1612.220517,False
23285,579,-66.93398504833334,2554.912139,False
23326,580,-58.2056338,2491.944622,False
23367,581,-54.054199141666665,2280.929858,False
23407,582,-58.87526385333333,2757.970977,False
23448,583,-52.88231695333333,1983.872498,False
23489,584,-47.373654735,1760.89048,False
23529,585,-63.58552986499999,2929.743752,False
23570,586,-59.48706121166667,2349.111147,False
23611,587,-51.03786868500001,1849.633387,False
23652,588,-58.78656651666667,2321.642838,False
23693,589,-53.607741895000004,1903.351694,False
23734,590,-71.30026594666667,2694.493134,False
23776,591,-37.88049875,1613.537469,False
23816,592,-57.41570599333335,2712.448451,False
23858,593,-42.545756005,1675.995699,False
23900,594,-43.33916900833334,1610.223885,False
23941,595,-57.473078740000005,2376.834489,False
23981,596,-66.91681289666667,2846.109829,False
24023,597,-40.539104091666665,1687.439701,False
24064,598,-41.61458744833334,1898.346383,False
24105,599,-43.19970272,1903.946984,False
24146,600,-53.57071270833333,2221.229681,False
24187,601,-54.45379422333334,2483.423295,False
24227,602,-60.81524065000001,2775.868277,False
24268,603,-43.41288991000001,1697.970199,False
24308,604,-74.37033440666667,2741.016409,False
24350,605,-40.582913275,1631.684074,False
24391,606,-48.44303864333333,2227.450029,False
24431,607,-60.08064468833334,2864.477352,False
24471,608,-81.18157455,2822.97748,False
24512,609,-55.90105015333334,2166.563354,False
24553,610,-54.55269830666667,2164.410381,False
24593,611,-78.312390965,2783.997391,False
24634,612,-58.42453960499999,2265.103157,False
24674,613,-59.54163483333333,2599.536018,False
24716,614,-40.5036743,1552.427737,False
24756,615,-52.31959446333334,2334.992582,False
24796,616,-60.16577797833334,2482.876278,False
24836,617,-65.39598845166667,2507.11596,False
24877,618,-46.11160131166667,1848.661502,False
24916,619,-67.13102186833333,2787.185992,False
24956,620,-58.642192621666666,2483.293945,False
24996,621,-50.365331053333335,2496.904751,False
25037,622,-62.57805851666667,2439.75146,False
25077,623,-69.16409025333334,2830.541757,False
25118,624,-48.43622925166666,1862.79048,False
25158,625,-50.14061362666666,2292.733873,False
25198,626,-66.61967269499999,2656.898076,False
25239,627,-67.50182095666668,2460.003243,False
25280,628,-52.58413965833334,2085.311321,False
25320,629,-57.690790035000006,2681.615141,False
25362,630,-38.90344803166667,1418.80023,False
25402,631,-67.206257945,2762.742901,False
25443,632,-35.451684193333335,1521.692734,False
25484,633,-43.91641065333334,2078.602256,False
25525,634,-48.715679928333344,1935.250293,False
25564,635,-66.43865611166666,2691.905194,False
25604,636,-62.026684423333336,2423.833693,False
25645,637,-41.53231784666667,1577.054686,False
25685,638,-74.05397500833334,2475.202603,False
25726,639,-41.93648364833333,1960.538495,False
25766,640,-56.13930688166667,2594.569683,False
25806,641,-60.71221994166666,2821.448004,False
25847,642,-47.188471023333335,2195.706221,False
