timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
13660,343,-83.526597275,2301.167723,False
13700,344,-65.92124956833332,2938.073864,False
13740,345,-62.15825608333334,2036.023252,False
13780,346,-59.48587659666667,2080.025109,False
13820,347,-92.57981011833334,2662.516352,False
13860,348,-55.42147439666667,1661.152335,False
13901,349,-60.44403534166667,2484.598469,False
13941,350,-57.024193083333344,2250.315983,False
13981,351,-63.19291260666666,1866.482094,False
14021,352,-90.31328760166667,2835.323282,False
14061,353,-74.23391653333333,2381.032421,False
14103,354,-41.530828283333335,1117.363794,False
14145,355,-43.47699502166667,352.406255,False
14185,356,-78.11427927,1704.729424,False
14225,357,-56.43741493833333,1108.341359,False
14265,358,-60.744508878333335,1843.69733,False
14306,359,-50.11845980833334,1958.932488,False
14346,360,-87.13443106,3058.124499,False
14386,361,-64.87820356166667,1840.570164,False
14427,362,-56.561310164999995,1859.157532,False
14467,363,-99.08429383166667,2365.19916,False
14507,364,-78.65579591666666,2555.173583,False
14547,365,-77.19270691333332,2993.450493,False
14587,366,-99.62037809833333,2694.407968,False
14627,367,-65.34882146500001,2091.628497,False
14668,368,-45.10672057166666,1761.575082,False
14708,369,-67.33834923166667,2754.496172,False
14749,370,-55.08576280833334,998.384041,False
14789,371,-67.54369685666668,2198.529722,False
14830,372,-38.58936487,1323.390655,False
14870,373,-77.92510545833333,3082.632101,False
14911,374,-51.607962245,1165.152053,False
14951,375,-92.997952215,2900.93507,False
14991,376,-84.403014735,2450.131156,False
15032,377,-52.23293176166666,1280.797707,False
15072,378,-88.42017166,3227.385108,False
15112,379,-98.76129035333334,3045.99681,False
15154,380,-51.19577446,1119.398805,False
15194,381,-58.380359025000004,2707.090274,False
15234,382,-85.283608105,3208.783015,False
15275,383,-48.548258945,1268.318087,False
15315,384,-68.08373804666668,1840.621147,False
15355,385,-80.07582755000001,1704.845422,False
15394,386,-75.24761018833334,3017.131071,False
15434,387,-68.18702221666666,2494.752542,False
15473,388,-85.88947373833334,3302.707722,False
15514,389,-55.65096138333334,1777.379562,False
15554,390,-63.80169231000001,2022.848677,False
15595,391,-66.67913646666668,1978.743332,False
15635,392,-57.76125073333334,2191.296465,False
15675,393,-77.43246197333335,1983.086845,False
15716,394,-67.62005821333332,2094.921945,False
15757,395,-67.78545205166665,1867.810999,False
15797,396,-85.24894068333333,2765.771404,False
15837,397,-63.27202064833334,1567.246524,False
15879,398,-62.904096663333334,1312.71192,False
15919,399,-78.12787736499999,2667.336471,False
15959,400,-71.55612079333332,2098.064797,False
16000,401,-71.53464620666668,1617.991784,False
16041,402,-53.68859000666666,1133.974046,False
16081,403,-61.26721560833333,2761.923223,False
16121,404,-73.82581408499999,2358.98764,False
16161,405,-64.83297744166667,1963.193463,False
16202,406,-65.78770756666667,2131.026312,False
16243,407,-64.85330993000001,1526.948442,False
16284,408,-47.55329262499998,417.906783,False
16325,409,-66.47369789333334,2463.436021,False
16364,410,-88.947771985,2567.905793,False
16404,411,-64.44244530333333,1820.006913,False
16445,412,-59.16948250333334,1507.852691,False
16486,413,-45.60354430333334,1238.623614,False
16526,414,-72.25133027833331,2076.259913,False
16565,415,-69.401864995,2961.137899,False
16604,416,-66.70093953833334,2486.722147,False
16645,417,-61.43682459,1437.329161,False
16685,418,-72.04759886166667,2910.63156,False
16725,419,-86.32200829833333,3197.227083,False
16766,420,-48.58240760333334,1431.520029,False
16807,421,-56.94917339999999,1131.513996,False
16847,422,-61.07497430000001,2186.802101,False
16887,423,-62.403342726666665,2374.36131,False
16928,424,-70.74733839833334,1762.329778,False
16969,425,-54.376119955,1575.0771,False
17009,426,-77.58916197833334,2688.315083,False
17050,427,-56.20644522833334,1182.265966,False
17090,428,-81.64619665166667,2859.217129,False
17131,429,-46.92779641,1155.323173,False
17173,430,-60.38901922166667,1618.389179,False
17213,431,-74.14989739333333,2444.81272,False
17253,432,-71.569371215,2292.983302,False
17293,433,-66.29383249833334,2445.431223,False
17333,434,-65.144286395,2121.6689,False
17373,435,-60.38401713333334,2686.668149,False
17415,436,-42.69891954833333,682.620768,False
17456,437,-52.182592553333336,1207.348256,False
17496,438,-84.18793026833335,2861.956524,False
17536,439,-58.568662481666664,2248.24795,False
17577,440,-61.10543440500001,1407.861513,False
17618,441,-39.236459706666665,475.825679,False
17658,442,-67.12982291833333,2604.909249,False
17697,443,-71.70261073166668,2850.620099,False
17738,444,-59.70868206000001,1785.297957,False
17779,445,-49.968999431666674,1479.020603,False
17819,446,-59.33669197833334,2564.204935,False
17859,447,-68.21628065,2431.784539,False
17899,448,-55.848994685,1835.70261,False
17939,449,-56.94806952833335,1972.665756,False
17980,450,-56.65489658333334,1598.498094,False
18021,451,-75.56824134166666,2096.282252,False
18061,452,-65.59387832499999,2906.447218,False
18102,453,-53.572879373333336,1903.518554,False
18144,454,-75.18541743500002,1269.267076,False
18184,455,-94.03830961666668,3324.474138,False
18225,456,-60.524633756666674,1289.892419,False
18267,457,-51.256756765000006,1404.471594,False
18308,458,-65.54803128,1539.265244,False
18348,459,-61.22130495666667,1649.550454,False
18388,460,-78.77019100333334,2105.549236,False
18428,461,-68.32824442166667,2651.009473,False
18469,462,-64.73860129333333,1789.759089,False
18509,463,-65.04932861833333,2082.722611,False
18548,464,-85.96688670500001,3158.689997,False
18588,465,-57.50063323,2496.290821,False
18628,466,-55.00963201166667,2046.932306,False
18670,467,-56.64224036666666,1446.414147,False
18710,468,-63.37549845,1974.956525,False
18751,469,-77.88749548833334,1612.454861,False
18793,470,-52.76460818833334,784.465309,False
18834,471,-56.805904006666665,2224.839249,False
18874,472,-78.90098267166667,2489.500715,False
18914,473,-57.68023340166667,2341.662562,False
18955,474,-37.887650873333335,606.44289,False
18995,475,-92.23558042,3024.104666,False
19035,476,-80.60923888,2463.666233,False
19075,477,-82.25399035166667,2656.602687,False
19115,478,-80.72912688833335,2438.773565,False
19156,479,-58.35864680833333,2021.58081,False
19196,480,-77.78572802,2602.7036,False
19237,481,-42.375217855,1168.976949,False
19277,482,-57.24574175333335,1386.177218,False
19317,483,-78.24163585,2793.197142,False
19358,484,-68.64740743333334,2028.739068,False
19398,485,-75.20711057333332,2871.596976,False
19438,486,-69.00581015833333,2500.595398,False
19477,487,-70.77481127333334,3036.114048,False
19518,488,-51.25845088333333,1221.536762,False
19558,489,-79.79889661166666,2360.851415,False
19598,490,-79.33945959166667,3022.570829,False
19640,491,-28.261689285,716.582166,False
19681,492,-53.54546511000001,1197.313039,False
19722,493,-69.94227935333335,2006.458593,False
19762,494,-60.362147411666655,1587.610117,False
19803,495,-47.772288665000005,1292.895491,False
19843,496,-65.58407524,2318.56143,False
19884,497,-88.01605722500001,1852.978609,False
19924,498,-64.6249471,2278.515518,False
19964,499,-61.10411952333334,2530.2791,False
20004,500,-76.03409379666667,2561.987111,False
20044,501,-71.37800560666668,1951.937728,False
20086,502,-52.13329525833333,641.088172,False
20126,503,-71.21796770833333,2481.692971,False
20166,504,-64.331416885,2298.090253,False
20206,505,-80.891846845,2085.239758,False
20247,506,-58.46343962333333,1310.489559,False
20288,507,-66.26656794166666,2181.134329,False
20329,508,-57.015463385,1031.357152,False
20369,509,-62.55754764,1960.541056,False
20409,510,-83.48751022833335,2627.651775,False
20451,511,-54.086916633333345,450.946157,False
20491,512,-81.47734687333335,2247.969601,False
20532,513,-67.07499240333334,2369.177238,False
20572,514,-76.46278459833334,2817.084367,False
20613,515,-45.764552035,1375.196212,False
20654,516,-55.37462920833334,1509.059313,False
20695,517,-51.08217926166667,2053.212944,False
20735,518,-82.20523340833333,3008.755036,False
20776,519,-42.34184738666667,1134.081474,False
20817,520,-52.8349375,1193.563588,False
20857,521,-85.66957083,2899.401427,False
20897,522,-72.29132454,2285.822825,False
20938,523,-37.674972340000004,1275.25992,False
20978,524,-76.08181030333333,2576.360418,False
21018,525,-68.30147700666666,2010.634932,False
21059,526,-64.48794268833333,1967.625822,False
21099,527,-101.03602065999999,3170.27248,False
21141,528,-59.688956325,676.401438,False
21180,529,-94.242534495,3555.441911,False
21221,530,-65.740325805,1901.401573,False
21261,531,-81.11147209833334,3014.9805,False
21302,532,-47.75002092333334,1193.115233,False
21342,533,-80.17732889499999,2047.108732,False
21383,534,-52.468867171666666,1157.188086,False
21423,535,-66.09504594833334,2883.821066,False
21463,536,-56.68620626166666,2286.377038,False
21504,537,-59.49887919,1887.668757,False
21543,538,-74.95837565666668,3032.403132,False
21584,539,-41.39311795666667,1115.031016,False
21626,540,-39.093894615,131.828321,False
21667,541,-47.615128395,981.45059,False
21709,542,-36.24658183833332,573.606499,False
21750,543,-58.695257251666675,1376.115912,False
21790,544,-66.336939945,2321.019183,False
21831,545,-62.12146697500001,1225.931654,False
21870,546,-71.01277074999999,3128.568919,False
21911,547,-47.43841264833333,1343.544216,False
21952,548,-70.21029938166667,1605.167204,False
21992,549,-73.32322344666667,2453.195939,False
22032,550,-86.035268065,2615.891981,False
22073,551,-60.57393541666667,1847.156231,False
22114,552,-66.34205541166666,1975.402664,False
22154,553,-83.57437624333333,2521.521511,False
22194,554,-73.06383717,2056.249843,False
22234,555,-79.37644237166668,2511.890741,False
22273,556,-68.52524986,3008.244591,False
22313,557,-72.29934177666667,2007.151493,False
22354,558,-61.93785815,1627.007814,False
22395,559,-70.482881355,2168.369265,False
22435,560,-60.405469986666674,2609.102848,False
22476,561,-50.397114978333335,1465.542188,False
22516,562,-73.05268801833333,1891.133754,False
22557,563,-56.467573515,1588.37102,False
22596,564,-84.44497762833333,3300.308044,False
22637,565,-55.71784563833334,1477.873016,False
22677,566,-72.77417198333333,2497.293045,False
22717,567,-67.88115841,2638.856511,False
22758,568,-56.70362074333333,1677.266568,False
22798,569,-70.78648638166666,2332.140144,False
22837,570,-64.97067538666667,3063.091877,False
22877,571,-77.74474667333332,3031.359115,False
22919,572,-45.24900940333333,434.509535,False
22958,573,-83.93053183833334,3622.448143,False
22997,574,-70.73021060666667,3110.693624,False
23037,575,-67.87310404666667,2095.275394,False
23078,576,-39.851200061666674,1289.082664,False
23117,577,-80.42514810333333,3543.061141,False
23158,578,-66.46146454333334,1781.400477,False
23198,579,-64.04719177333334,2119.138532,False
23239,580,-56.957478214999995,643.064902,False
23279,581,-68.51685599,2859.941018,False
23319,582,-67.52611151833332,2536.686727,False
23361,583,-55.38259531666667,1389.141091,False
23402,584,-53.67889623333333,1268.133745,False
23441,585,-85.16374008,3610.017434,False
23481,586,-81.67580515833333,2571.207599,False
23520,587,-82.77517925666666,3416.198652,False
23560,588,-69.90117502333334,2143.115409,False
23600,589,-67.820102525,3075.649029,False
23640,590,-59.913181635,1561.262841,False
23680,591,-73.81695855333334,2143.288011,False
23720,592,-75.92271713333334,2814.350897,False
23760,593,-55.014132716666666,2580.895223,False
23801,594,-42.69456500833333,707.224627,False
23841,595,-72.49467103833334,2769.426353,False
23882,596,-66.68271598666666,2041.727807,False
23923,597,-56.756198116666674,1635.101773,False
23964,598,-39.437109116666676,983.322943,False
24006,599,-42.063594375,828.879458,False
24047,600,-65.53112086666667,1061.579834,False
24087,601,-60.42375322666666,2289.150243,False
24126,602,-67.63536801833334,2415.615323,False
24166,603,-75.01030651,2696.879284,False
24206,604,-57.22256744333333,1594.170568,False
24246,605,-47.384379185,1606.033222,False
24286,606,-81.31606144,2986.988002,False
24327,607,-39.112161818333334,1335.096564,False
24367,608,-77.79159713,2218.39791,False
24407,609,-67.04702638833334,3079.173934,False
24449,610,-50.29490075333334,1387.439724,False
24490,611,-61.463714083333336,1097.746191,False
24529,612,-70.43416533,2819.270098,False
24569,613,-60.27853898666666,2182.048555,False
24610,614,-44.871039646666674,1732.608752,False
24653,615,-64.39897579666668,757.18381,False
24694,616,-74.60898423,2409.687174,False
24735,617,-57.92595463333333,2142.614177,False
24775,618,-78.92797353333334,2981.159306,False
24815,619,-66.10819649166667,2847.389466,False
24854,620,-75.09136596833332,2973.647673,False
24895,621,-75.55087415333333,1714.325613,False
24936,622,-53.081137058333326,1898.800766,False
24977,623,-65.49264406666667,1952.922239,False
25018,624,-42.422212823333325,1447.951976,False
25058,625,-65.16906429166667,2178.407749,False
25098,626,-82.11812627833334,2852.065236,False
25138,627,-63.42547857666667,1778.058138,False
25179,628,-59.33445594833334,2115.660702,False
25219,629,-79.13900183500002,2675.508173,False
25261,630,-52.14602115333333,936.309718,False
25300,631,-87.35976316166666,3368.702353,False
25340,632,-77.43007305833332,2503.167541,False
25381,633,-53.156129531666664,2028.229011,False
25421,634,-62.99995270833334,2223.768786,False
25461,635,-76.54622222666667,2303.413412,False
25502,636,-48.50751133999999,1043.265895,False
25543,637,-43.33432002666667,1289.842456,False
25584,638,-66.92654831166666,1908.021292,False
25623,639,-78.7218364,2999.202049,False
25663,640,-85.909382085,3078.510564,False
25702,641,-87.75426597666667,3351.961308,False
25742,642,-78.05654571,3304.176851,False
25782,643,-63.201664230000006,2007.357644,False
25822,644,-71.43070861333334,2778.947525,False
25862,645,-70.78597044833333,2600.507283,False
25904,646,-51.01249325666668,867.118967,False
25945,647,-52.24941868333333,1440.337405,False
25986,648,-48.41277335666666,1398.544375,False
