timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
18174,451,-32.20900405833334,292.421386,False
18215,452,-27.458508023333334,563.780339,False
18256,453,-26.27595611666667,559.605878,False
18297,454,-28.568438493333336,203.471193,False
18337,455,-39.314203725000006,235.291428,False
18378,456,-29.868671236666664,128.16803,False
18418,457,-36.73531624666667,120.623705,False
18459,458,-131.73888111666668,-100,False
18500,459,-32.16117428166667,233.952164,False
18540,460,-46.96810956,452.71182,False
18581,461,-130.6393989,-100,False
18622,462,-25.872897021666667,311.24639,False
18662,463,-52.23810976,144.745189,False
18702,464,-45.461893136666674,341.03328,False
18743,465,-31.23614126,149.030912,False
18783,466,-40.55127580833333,171.151369,False
18823,467,-37.09619576,174.675468,False
18864,468,-136.86152664666668,-100,False
18905,469,-135.201383015,-100,False
18945,470,-33.60798076333333,687.488279,False
18985,471,-36.73868639666667,1.128827,False
19025,472,-32.82506088166667,323.13786,False
19066,473,-31.50688451833334,25.575417,False
19107,474,-31.746862298333333,88.503291,False
19148,475,-134.16671005166666,-100,False
19189,476,-28.85678829333333,446.207523,False
19230,477,-27.03776582,443.482764,False
19271,478,-137.53446575666666,-100,False
19311,479,-42.52331355166667,720.996193,False
19352,480,-29.307922950000002,781.53195,False
19393,481,-28.831057198333333,439.887255,False
19433,482,-37.10564733333334,606.960563,False
19473,483,-34.96513725166667,110.698626,False
19513,484,-30.30335537833334,549.47007,False
19554,485,-34.39113555666666,244.806059,False
19595,486,-26.612361395,816.037377,False
19635,487,-44.58402191166667,410.91317,False
19676,488,-31.073895776666667,262.57368,False
19717,489,-29.820001634999997,266.445019,False
19757,490,-41.13812471333333,332.175177,False
19797,491,-35.245847561666665,594.630256,False
19838,492,-31.123891035,50.856939,False
19878,493,-35.20606503333333,601.707898,False
19919,494,-29.220361760000003,600.182047,False
19960,495,-30.41957906,441.78673,False
20001,496,-33.00278672,328.21937,False
20042,497,-26.304811376666667,604.880753,False
20083,498,-30.167117818333335,440.575633,False
20124,499,-33.142854750000005,957.553753,False
20165,500,-28.918493365000003,968.875853,False
20205,501,-31.158807353333337,568.682301,False
20244,502,-49.33597519,939.679819,False
20284,503,-37.01462723833333,199.287548,False
20323,504,-41.54929490333333,1253.993374,False
20363,505,-29.92649699,539.917844,False
20404,506,-30.126124628333333,178.179308,False
20444,507,-37.34828761,394.906271,False
20485,508,-28.827247711666665,779.972409,False
20525,509,-42.28424794166667,480.651356,False
20566,510,-26.169033750000004,797.493371,False
20607,511,-26.84343452666667,839.733926,False
20647,512,-38.923056038333335,1111.393662,False
20687,513,-36.482421005000006,471.812757,False
20728,514,-28.88274768666666,562.39069,False
20768,515,-30.152901563333334,731.573079,False
20809,516,-33.88328691666667,1016.897175,False
20849,517,-33.297405145,697.650943,False
20889,518,-31.97800387,777.758793,False
20930,519,-31.32857449666667,1058.554819,False
20971,520,-35.85296116166667,647.560458,False
21012,521,-28.78816425333334,976.281144,False
21052,522,-39.95789248,922.186253,False
21093,523,-29.407608045,476.42949,False
21135,524,-32.855306023333334,861.486939,False
21176,525,-27.436194380000003,818.988777,False
21216,526,-42.271286118333336,905.418984,False
21257,527,-28.966587630000006,817.754159,False
21297,528,-33.144230738333334,786.859826,False
21338,529,-27.799562374999997,585.30675,False
21379,530,-30.395520565000005,666.102786,False
21420,531,-30.24012299166667,662.213178,False
21461,532,-30.066862336666667,831.133164,False
21501,533,-43.861637235,1003.155671,False
21541,534,-33.50897769666667,904.682593,False
21582,535,-29.042601510000004,500.894198,False
21623,536,-35.72486268666667,1088.165138,False
21663,537,-38.13923185666666,782.588814,False
21704,538,-34.32129310333333,976.37039,False
21745,539,-31.85197449666667,989.69984,False
21786,540,-33.12432055000001,1008.681034,False
21827,541,-41.49877624999999,1225.170635,False
21868,542,-27.29959072833333,607.299295,False
21908,543,-39.82940096833333,1113.850311,False
21949,544,-26.821395701666667,629.230678,False
21990,545,-32.460915091666664,1038.603512,False
22030,546,-37.31414585833333,1054.036475,False
22071,547,-30.323339081666667,608.866059,False
22111,548,-33.592475373333336,896.560071,False
22150,549,-42.61581526333334,1228.265695,False
22191,550,-27.50340303166667,482.43888,False
22232,551,-31.44933952166667,613.900831,False
22273,552,-26.13523855666667,831.462172,False
22313,553,-41.42700520166667,1243.902621,False
22354,554,-28.33420254,569.997827,False
22395,555,-26.61921436,778.696507,False
22435,556,-37.68561273833333,758.256245,False
22475,557,-39.585826993333335,585.146909,False
22516,558,-26.671332896666673,537.482729,False
22556,559,-38.828931921666666,842.582459,False
22597,560,-27.50479922833334,690.86031,False
22637,561,-35.48896592166667,731.040502,False
22678,562,-33.307690515,975.962606,False
22719,563,-32.218185155,820.801209,False
22760,564,-33.69113515166667,480.137488,False
22801,565,-28.097973261666667,403.155976,False
22842,566,-34.030805490000006,1032.704212,False
22882,567,-42.89608540333334,817.692082,False
22922,568,-35.47593118333334,895.462761,False
22961,569,-49.146050360000004,1430.268651,False
23002,570,-31.64271656666667,307.795177,False
23042,571,-40.06247099166667,944.492448,False
23082,572,-35.494527025000004,648.584562,False
23123,573,-29.014499175,609.078188,False
23164,574,-30.662419148333335,570.872726,False
23205,575,-27.873527666666664,828.407983,False
23246,576,-26.689093815,681.196124,False
23286,577,-34.573258245000005,1062.29921,False
23327,578,-26.67091960333334,759.67697,False
23367,579,-36.85708936333333,507.844513,False
23407,580,-36.419687898333336,894.690934,False
23448,581,-27.140886076666668,466.889247,False
23489,582,-32.75066152166667,979.796605,False
23530,583,-30.79312132666667,558.15146,False
23571,584,-33.341764561666665,424.913835,False
23611,585,-30.205597503333333,667.24132,False
23651,586,-36.68364474166667,788.893529,False
23690,587,-48.74879437166666,1534.994998,False
23731,588,-27.76687487166667,422.274874,False
23771,589,-40.19556488833334,461.432109,False
23811,590,-33.27402777166667,599.815091,False
23851,591,-41.218053295000004,342.663183,False
23892,592,-27.518281708333333,419.405297,False
23932,593,-42.20511711666667,705.328509,False
23973,594,-33.384271345,538.610134,False
24014,595,-29.687526509999998,626.864932,False
24055,596,-31.85049637166667,570.819918,False
24096,597,-34.61412562333333,384.99601,False
24136,598,-40.190717825,953.116905,False
24177,599,-29.446285148333338,484.741199,False
24216,600,-43.42055340333333,1602.886802,False
24257,601,-29.781670696666666,592.42261,False
24297,602,-34.115279816666664,751.319021,False
24338,603,-27.096466476666667,654.810431,False
24378,604,-32.531231545,648.326464,False
24417,605,-43.29072987666666,1365.65959,False
24458,606,-25.440394568333332,656.420951,False
24498,607,-35.513730065000004,921.882479,False
24538,608,-35.52405185166667,989.97043,False
24578,609,-33.83675754833333,737.647295,False
24619,610,-29.924325123333336,479.552912,False
24659,611,-36.527607448333335,674.605153,False
24699,612,-34.481546091666665,666.395734,False
24740,613,-25.032732435,699.83783,False
24780,614,-38.84052187499999,579.032003,False
24820,615,-30.208396788333335,737.944148,False
24859,616,-43.74223874333334,937.073559,False
24900,617,-33.300498806666674,577.39975,False
24940,618,-37.07822238166666,971.065113,False
24980,619,-37.625789901666664,529.571351,False
25021,620,-32.63723320166667,633.101591,False
25061,621,-32.36464062333333,878.712869,False
25101,622,-40.06389966666667,1072.320616,False
25140,623,-47.634195868333336,1736.693115,False
25181,624,-29.649586265000007,417.018308,False
25221,625,-33.229046139999994,826.631443,False
25262,626,-35.231701391666675,1079.839768,False
25302,627,-37.933042875,1156.367799,False
25342,628,-37.609347626666676,1071.45377,False
25383,629,-28.792132095,411.116278,False
25424,630,-29.646798831666665,1010.015146,False
25465,631,-33.02499292,675.002333,False
25505,632,-39.609257155,917.989483,False
25546,633,-28.58092881333334,455.617254,False
25587,634,-30.667292423333336,592.159738,False
25628,635,-28.00421778,472.785389,False
25668,636,-38.237762028333336,1083.60949,False
25709,637,-26.244297648333333,350.039923,False
25749,638,-44.297156681666664,650.386416,False
25790,639,-29.55744395,227.875711,False
25831,640,-28.700846621666667,464.714879,False
25873,641,-26.962803684999997,737.528944,False
25914,642,-33.24626127666667,778.065274,False
25954,643,-33.25694033,940.296277,False
25995,644,-27.729330320000003,902.340232,False
26034,645,-46.02989379666667,1268.676335,False
26074,646,-38.31003312,580.935278,False
26114,647,-41.84020586,1153.569643,False
26154,648,-32.532837265,748.06791,False
26196,649,-24.788291075000004,916.87344,False
26236,650,-30.980730923333333,669.427849,False
26277,651,-31.06077818333334,384.420558,False
26317,652,-31.01571275833333,574.784424,False
26357,653,-34.62551913,803.48756,False
26399,654,-27.00315260166667,563.157495,False
26438,655,-44.05269422166667,1286.524862,False
26479,656,-31.177862463333337,382.113803,False
26519,657,-32.99951763666667,880.622106,False
