timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
17698,476,-96.50934967000002,0,908.87207,False
17739,477,-84.47479897333335,0,592.782236,False
17780,478,-103.14124937333332,0,1470.476757,False
17819,479,-177.2959008416667,2,2594.8182,False
17859,480,-186.05757499666663,2,2968.695253,False
17898,481,-101.04371292833335,0,3025.365946,False
17938,482,-96.81942420666665,0,1255.913061,False
17978,483,-65.64481005333334,0,1594.635887,False
18019,484,-127.62148006333334,1,527.755113,False
18059,485,-98.70076838333335,0,2156.290311,False
18100,486,-88.75444742666667,0,1031.544235,False
18110,487,-123.34053025,0,-100,False
18151,488,-160.1798460216667,1,2266.118304,False
18191,489,-100.73853615,0,1402.933893,False
18229,490,-138.78657442666662,0,2976.968665,False
18270,491,-188.25803913000004,3,544.776492,False
18310,492,-96.86181833833334,0,1359.046647,False
18351,493,-157.88160824,2,1238.045652,False
18392,494,-96.730917285,0,701.74707,False
18432,495,-202.70465038666674,2,518.127199,False
18471,496,-115.00105649166666,0,2394.703419,False
18511,497,-123.83116281,1,1598.000867,False
18551,498,-92.313264345,0,463.213124,False
18591,499,-83.88648528666667,0,2005.237748,False
18631,500,-99.80670924333339,0,1404.695201,False
18671,501,-109.58357299000001,1,1444.257857,False
18711,502,-144.92920130500002,1,2138.211403,False
18751,503,-84.98001453833335,0,1063.806199,False
18791,504,-109.76893921500002,0,1388.846711,False
18831,505,-100.70998963,0,1672.872624,False
18872,506,-98.56733661666665,0,810.983008,False
18912,507,-85.48881005000001,0,636.882995,False
18952,508,-80.45632032500001,0,1884.685686,False
18992,509,-122.49511461333336,1,1255.018576,False
19032,510,-114.60443303833334,1,1056.685954,False
19071,511,-84.12029343000002,0,2111.395783,False
19110,512,-104.51567595166668,0,1840.315783,False
19150,513,-90.52004038833333,0,1393.575595,False
19189,514,-96.60749670499999,0,2200.484525,False
19229,515,-193.5780673,2,1872.449737,False
19238,516,-117.67060563166666,0,-100,False
19278,517,-116.43214413666666,0,1764.414729,False
19318,518,-61.91500693666666,0,1530.87995,False
19359,519,-98.3090653966667,0,1170.19046,False
19399,520,-88.3822818166667,0,1366.847642,False
19438,521,-280.46785925000006,4,3003.779463,False
19478,522,-83.86393939833333,0,890.970647,False
19517,523,-107.30231574166666,0,1631.785612,False
19557,524,-100.82637293333335,0,1668.364204,False
19596,525,-116.88266061833335,0,1647.201772,False
19638,526,-91.75399201166667,0,365.954164,False
19677,527,-101.15151070333334,0,3001.622519,False
19717,528,-79.68634346500001,0,2203.018423,False
19758,529,-120.08803229000003,0,88.328683,False
19793,530,-184.77237287833336,0,-100,False
19835,531,-303.8979636016667,2,-100,False
19874,532,-122.97310962999998,1,1534.772248,False
19914,533,-108.47977091166666,0,2048.140195,False
19954,534,-237.38440150500006,3,1482.195175,False
19995,535,-95.1260365583333,0,939.273179,False
20036,536,-142.24477872833333,1,961.462494,False
20045,537,-117.27262304999999,0,-100,False
20084,538,-172.61561690000002,1,3026.389862,False
20124,539,-99.45161662166666,0,1416.582077,False
20163,540,-102.93973861500002,0,2854.473028,False
20204,541,-96.28117575999998,0,1990.786132,False
20243,542,-185.32734860999997,2,2109.695011,False
20282,543,-103.07266654666667,0,1655.134631,False
20321,544,-115.06630845833335,0,1178.07135,False
20360,545,-112.90824106333332,0,1189.718066,False
20399,546,-100.79152306166667,0,1360.899117,False
20439,547,-130.46794298,0,1763.783589,False
20479,548,-77.65408952333334,0,1764.671776,False
20520,549,-143.8016172383333,1,334.688,False
20560,550,-71.30746768,0,2124.507191,False
20601,551,-226.0299799866667,3,123.574473,False
20640,552,-133.88751220833336,0,2829.655941,False
20680,553,-126.01595752000004,1,1735.066593,False
20719,554,-111.22049741666663,0,1945.818371,False
20760,555,-134.10461372833333,1,1464.532251,False
20798,556,-130.64360134833333,0,2605.65523,False
20837,557,-81.28945542833334,0,1501.587051,False
20877,558,-123.53910963000003,0,464.981955,False
20916,559,-83.85329600000001,0,2493.811822,False
20955,560,-126.33956842500002,0,2880.406732,False
20995,561,-115.16265117833336,0,2758.358189,False
21035,562,-99.83366849833335,0,1767.970275,False
21075,563,-67.75388093333332,0,1049.065418,False
21114,564,-111.07259108333335,0,1646.840197,False
21153,565,-99.79437821833334,0,1937.39128,False
21192,566,-141.42690600833333,1,1027.044352,False
21233,567,-95.34140122833334,0,591.16801,False
21272,568,-83.02165922500001,0,2061.295111,False
21312,569,-99.72795082166667,0,1064.154252,False
21352,570,-187.57861272166667,0,-100,False
21391,571,-129.81211735666665,0,3513.062182,False
21431,572,-59.347298139999985,0,843.008666,False
21471,573,-93.17361367166666,0,1728.491506,False
21511,574,-104.60127314166667,0,2584.941023,False
21552,575,-103.71489833333335,0,1678.471764,False
21592,576,-107.84090966999999,0,1634.716889,False
21633,577,-98.48574941,0,714.094645,False
21673,578,-97.90668459,0,559.542815,False
21714,579,-239.71112145833328,3,1160.925014,False
21754,580,-175.4750876783333,2,1486.232288,False
21794,581,-197.77388582333336,3,528.197735,False
21818,582,-149.57260786333333,0,-100,False
21857,583,-94.02572937833334,0,2409.80861,False
21897,584,-115.23334969833329,1,1947.700076,False
21936,585,-90.88474242166667,0,1807.144935,False
21976,586,-95.54727425666664,0,1402.674321,False
22016,587,-162.52960952,1,1196.131984,False
22057,588,-166.79965649000002,2,77.317558,False
22095,589,-201.82675024166667,2,2762.594556,False
22135,590,-95.05520968666664,0,981.463559,False
22176,591,-183.75092192666668,0,-100,False
22216,592,-70.14193818,0,1157.494899,False
22255,593,-131.89661994166667,0,1692.418564,False
22296,594,-102.79117263666666,1,323.947553,False
22336,595,-80.90156313000001,0,1345.599533,False
22376,596,-198.2455522183333,2,1563.045897,False
22416,597,-111.99851830833333,0,1581.468289,False
22423,598,-115.09360835,0,-100,False
