timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
74749,1203,-3.712523758594401,0,1.1250071995740607,True
74858,1204,-11.504933647138364,2,0.8720122612053545,True
74992,1205,-12.49590106351771,0,0.9325299301132614,True
75033,1206,-1.4844034017769028,0,0.3620496101894885,True
75233,1207,-56.745615618118926,41,0.7872807809059443,True
75310,1208,-1.9558327418962629,0,0.2540042521943199,True
75437,1209,-44.50022258729407,33,0.9055293375822109,True
75555,1210,-21.71999353924501,17,0.39999945247839125,True
75619,1211,-13.605838135248424,11,0.4071622086325664,True
75735,1212,-7.896918359353958,0,0.6807688240822377,True
75828,1213,-4.2124733248014,0,0.45295412094638715,True
75876,1214,-21.031805810182185,18,0.6316262104546203,True
76003,1215,-38.56748701536649,29,0.7533454342808256,True
76063,1216,-19.688267617026973,17,0.44804460283783065,True
76161,1217,-13.893490108765405,8,0.6013765417107556,True
76192,1218,-0.4312656735279154,0,0.13911795920255338,True
76272,1219,-3.467939092774725,0,0.43349238659684064,True
76367,1220,-31.90291400399062,29,0.3055698951569073,True
76403,1221,-6.762211179926446,2,1.3228364388684575,True
76458,1222,-3.684829521589873,0,0.6699690039254315,True
76488,1223,-1.1148905701869007,0,0.3716301900623002,True
76500,1224,-1.6681540600460836,0,1.3901283833717362,True
76569,1225,-19.802711496042996,16,0.5511176081221727,True
76664,1226,-2.330795251367826,0,0.24534686856503435,True
76788,1227,-5.2465842009817605,0,0.42311162911143224,True
76875,1228,-8.112790094482396,0,0.9325046085611943,True
77002,1229,-29.046369483280635,21,0.6335724002583192,True
77030,1230,-29.348172700681893,28,0.48149025024353354,True
77041,1231,-1.756512809208569,0,1.596829826553244,True
77044,1232,-0.2051188702113354,0,0.6837295673711178,True
77059,1233,-1.5912971044286168,0,1.0608647362857444,True
77179,1234,-65.59587113438596,61,0.38298926119883026,True
77211,1235,-15.516814604294929,14,0.47400456384216494,True
77281,1236,-33.96381761866054,30,0.5662596598086467,True
77361,1237,-23.520676698890938,20,0.4400845873613661,True
77383,1238,-0.6619552085949473,0,0.30088873117952153,True
77459,1239,-66.43755011074224,63,0.452309225097664,True
77551,1240,-3.2223837791238297,0,0.3502591064265033,True
77580,1241,-13.926751208815146,11,1.009224554763843,True
77630,1242,-4.140691257927567,0,0.8281382515855131,True
77669,1243,-1.7125553722608162,0,0.4391167621181579,True
77682,1244,-0.583184306007789,0,0.4486033123136839,True
77754,1245,-16.385766124010257,12,0.6091341838903132,True
77837,1246,-3.3743666914708355,0,0.40655020379166695,True
77927,1247,-31.84578178044848,25,0.7606424200498321,True
78000,1248,-44.37036448155348,41,0.4616937645963697,True
78004,1249,-0.6137150352560656,0,1.534287588140164,True
78134,1250,-44.62148635089137,41,0.2785758731454928,True
78136,1251,-0.014256849281150492,0,0.07128424640575245,True
78273,1252,-30.683763351490068,24,0.4878659380649684,True
78333,1253,-12.271362614026856,10,0.3785604356711428,True
78346,1254,-1.6562704616444162,0,1.2740542012649352,True
78356,1255,-9.705442107642778,8,1.7054421076427784,True
78379,1256,-1.6881444284678584,0,0.7339758384642863,True
78482,1257,-17.155757757835197,9,0.791821141537398,True
78509,1258,-16.696494808453917,16,0.2579610401681175,True
78581,1259,-13.59563147783012,10,0.49939326080973934,True
78694,1260,-20.519804213029357,16,0.3999826737194122,True
78842,1261,-15.026568680371176,0,1.0153086946196737,True
78855,1262,-0.41859577562606903,0,0.32199675048159154,True
78960,1263,-37.892738243846445,27,1.0374036422710886,True
79054,1264,-19.552894106563308,17,0.27158447942162717,True
79084,1265,-0.9257637587609706,0,0.30858791958699017,True
79132,1266,-2.966558719415867,0,0.6180330665449724,True
79157,1267,-13.922630582004995,13,0.36905223280199756,True
79262,1268,-27.400686391850368,23,0.4191129897000366,True
79295,1269,-1.2670270967396395,0,0.383947605072618,True
79305,1270,-0.47174039310870974,0,0.47174039310870963,True
79374,1271,-42.03786905305076,39,0.4402708772537375,True
79387,1272,-0.26303011354201106,0,0.20233085657077773,True
79397,1273,-8.84570094115115,8,0.8457009411511491,True
79555,1274,-14.143193162058115,0,0.8951388077251973,True
79609,1275,-3.1971825666160965,0,0.5920708456696473,True
79670,1276,-2.9264095300256963,0,0.47973926721732724,True
79708,1277,-1.4280570203543133,0,0.37580447904060876,True
79854,1278,-39.37198933222046,34,0.3679444748096231,True
79973,1279,-79.24009743987212,75,0.3563107092329522,True
80092,1280,-8.893159106036924,0,0.7473242946249519,True
80266,1281,-57.052429900651845,42,0.8650821781983822,True
80347,1282,-12.028980494816587,5,0.8677753697304434,True
80354,1283,-0.9865431133028087,0,1.4093473047182978,True
80383,1284,-0.9798157667730207,0,0.3378675057838003,True
80517,1285,-32.24522662489876,16,1.212330345141699,True
80554,1286,-2.1697422179679315,0,0.5864168156670084,True
80662,1287,-5.6754462619867905,0,0.5255042835172954,True
80779,1288,-5.351201584930797,0,0.457367656831692,True
80834,1289,-3.654341403973587,0,0.6644257098133795,True
80879,1290,-1.7224759619466685,0,0.38277243598814864,True
80898,1291,-1.0993446513780387,0,0.5786024480937048,True
80952,1292,-20.634851791945835,20,0.11756514665663644,True
81018,1293,-18.045497153452665,16,0.3099238111291916,True
81090,1294,-6.655836502479052,0,0.924421736455424,True
81101,1295,-1.0232330300082606,0,0.930211845462055,True
81201,1296,-5.389150469876293,0,0.5389150469876292,True
81264,1297,-45.18310977926548,41,0.6639856792484901,True
81401,1298,-62.4342544409707,56,0.46965360882997903,True
81539,1299,-5.415357754624363,0,0.3924172285959683,True
81551,1300,-0.6051669416223294,0,0.5043057846852744,True
81682,1301,-15.49024041022591,0,1.1824611000172451,True
81693,1302,-0.4473686798548081,0,0.4066987998680073,True
81710,1303,-0.9183388151512137,0,0.5401993030301258,True
81750,1304,-17.923515982128716,15,0.7308789955321797,True
81826,1305,-22.049999890366617,18,0.5328947224166598,True
81840,1306,-0.2625068465389957,0,0.18750489038499688,True
81875,1307,-21.934088193141964,20,0.5525966266119892,True
