timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
19682,128,-16.126026653755837,15,0.6623686198563741,True
19882,129,-32.92504474332829,2,1.5462522371664142,True
20082,130,-96.18836836094778,64,1.6094184180473865,True
20282,131,-135.68798073026883,104,1.5843990365134415,True
20432,132,-82.64067144589715,61,1.4427114297264798,True
20632,133,-118.62141096081454,87,1.5810705480407257,True
20776,134,-24.237673023702836,0,1.6831717377571418,True
20786,135,-0.6727604951477019,0,0.6727604951477018,True
20986,136,-116.45883133744992,85,1.5729415668724949,True
21186,137,-46.94330882045853,16,1.547165441022927,True
21386,138,-127.10099314261586,95,1.6050496571307966,True
21404,139,-1.1251204079447643,0,0.6250668933026469,True
21604,140,-39.38599850919835,7,1.619299925459918,True
21804,141,-75.84821629680266,44,1.5924108148401326,True
22004,142,-164.29783660113156,133,1.564891830056581,True
22098,143,-32.43229727118664,16,1.7481167309773016,True
22298,144,-78.15039954979173,47,1.5575199774895874,True
22498,145,-116.46417180798976,85,1.5732085903994857,True
22698,146,-122.31054540676543,90,1.615527270338265,True
22898,147,-73.14826080835225,42,1.5574130404176127,True
23098,148,-113.54486768431518,82,1.5772433842157576,True
23114,149,-1.3686392200980833,0,0.8553995125613021,True
23314,150,-83.8466188619996,53,1.5423309430999808,True
23514,151,-104.7238953694172,72,1.6361947684708609,True
23714,152,-58.521639795655986,27,1.5760819897827987,True
23914,153,-31.40419444989052,0,1.5702097224945262,True
24114,154,-61.40696542190653,30,1.5703482710953278,True
24121,155,-0.2521788447973242,0,0.3602554925676059,True
24135,156,-0.7880967536834986,0,0.5629262526310704,True
24216,157,-13.961097161145377,0,1.723592242116713,True
24301,158,-64.60446995079131,51,1.6005258765636832,True
24322,159,-2.033533072921447,0,0.9683490823435458,True
24522,160,-117.01957922904964,86,1.550978961452476,True
24722,161,-141.69531497391762,111,1.5347657486958792,True
24922,162,-32.932560401239144,0,1.646628020061958,True
25122,163,-65.56187015127875,33,1.6280935075639382,True
25322,164,-55.91968804509733,24,1.5959844022548646,True
25348,165,-4.518987360150214,0,1.7380720615962355,True
25465,166,-85.83572935911222,66,1.6953614836848012,True
25471,167,-0.618231478860647,0,1.0303857981010784,True
25671,168,-175.35009401431108,144,1.5675047007155565,True
25727,169,-8.414178071128527,0,1.5025317984158089,True
25927,170,-31.070668556711848,0,1.553533427835592,True
26127,171,-101.04964087335627,70,1.5524820436678135,True
26327,172,-86.3394386814563,55,1.5669719340728179,True
26401,173,-12.339887505981604,0,1.66755236567319,True
26601,174,-102.98212614913403,71,1.5991063074566998,True
26624,175,-3.4179784461290934,0,1.4860775852735189,True
26772,176,-48.86075157455434,24,1.679780511794212,True
26972,177,-31.412230938607276,0,1.5706115469303636,True
27172,178,-110.50436773933376,81,1.4752183869666886,True
27193,179,-3.423033358792607,0,1.6300158851393363,True
27393,180,-31.299990833166977,0,1.5649995416583484,True
27593,181,-89.80822803496062,58,1.590411401748029,True
27793,182,-124.64588940515763,93,1.5822944702578814,True
27993,183,-30.649381446418747,0,1.5324690723209375,True
28193,184,-29.940820553051356,0,1.4970410276525679,True
28393,185,-85.6247617664346,55,1.5312380883217316,True
28455,186,-10.590366183845827,0,1.708123578039649,True
28477,187,-2.8455138716118826,0,1.2934153961872192,True
28677,188,-38.57721104714566,8,1.5288605523572825,True
28877,189,-73.49374509419968,42,1.5746872547099822,True
29077,190,-33.6184076354127,3,1.5309203817706356,True
29277,191,-112.16408117659229,80,1.608204058829615,True
29296,192,-1.391715782751881,0,0.7324819909220427,True
29306,193,-0.46844413498936527,0,0.4684441349893652,True
29506,194,-53.39806773422754,22,1.5699033867113747,True
29706,195,-42.74418138718677,11,1.5872090693593386,True
29906,196,-34.29261251302781,3,1.5646306256513896,True
30106,197,-71.07203870817344,39,1.6036019354086684,True
30306,198,-94.92263497749686,65,1.4961317488748438,True
30506,199,-30.045716918492214,0,1.5022858459246111,True
30619,200,-19.068648400086698,0,1.6874910088572292,True
30819,201,-87.79638819592257,56,1.5898194097961282,True
31019,202,-29.050901067389738,0,1.4525450533694868,True
31219,203,-72.17993219838608,40,1.6089966099193038,True
31419,204,-162.7352232255104,131,1.5867611612755173,True
31495,205,-13.296018303344825,0,1.7494760925453725,True
31695,206,-42.58792758528943,11,1.5793963792644712,True
31895,207,-127.45928421064939,97,1.5229642105324712,True
32095,208,-29.61239782651693,0,1.4806198913258464,True
32295,209,-50.30675970632667,20,1.5153379853163351,True
32495,210,-137.5355829419316,106,1.5767791470965775,True
32512,211,-1.1002272294185287,0,0.647192487893252,True
32702,212,-44.56976991472098,14,1.608935258669526,True
32902,213,-89.69930466963558,59,1.5349652334817825,True
32970,214,-64.70788754398507,53,1.7217481682330966,True
32971,215,-0.08763011110099227,0,0.8763011110099226,True
33171,216,-67.804514344863,36,1.5902257172431498,True
33371,217,-77.84685240505911,47,1.542342620252956,True
33571,218,-31.7102328477754,0,1.5855116423887694,True
33771,219,-107.55799861272754,76,1.5778999306363728,True
33971,220,-108.40536638367273,77,1.5702683191836355,True
34171,221,-80.03390943351828,49,1.5516954716759148,True
34371,222,-72.69003165803335,43,1.4845015829016683,True
34571,223,-30.968200454975815,0,1.54841002274879,True
34579,224,-0.5579239221319886,0,0.6974049026649856,True
34779,225,-91.83530907743891,60,1.5917654538719455,True
34979,226,-45.50611674870715,14,1.5753058374353566,True
35179,227,-197.86566887863583,167,1.543283443931781,True
35379,228,-123.21921989934629,91,1.6109609949673163,True
35386,229,-0.5821714716768156,0,0.8316735309668793,True
35586,230,-88.56453337120361,56,1.62822666856018,True
35786,231,-106.73395824151031,75,1.5866979120755145,True
35928,232,-20.752676598083582,0,1.4614560984565907,True
36128,233,-71.08357573755004,39,1.6041787868775004,True
36129,234,-2.161912479510888,2,1.6191247951088814,True
36159,235,-5.700714884584834,0,1.9002382948616108,True
36187,236,-9.294842140081524,4,1.8910150500291156,True
36296,237,-51.68486120402082,33,1.7142074499101634,True
36496,238,-147.72905953944925,116,1.5864529769724676,True
36696,239,-90.82131351463765,58,1.6410656757318862,True
36896,240,-137.50498919221434,106,1.5752494596107198,True
36907,241,-11.420084295583612,11,0.38189481416691873,True
37107,242,-45.43149745815579,14,1.571574872907788,True
37307,243,-106.25318478569527,74,1.6126592392847658,True
37507,244,-54.62037593212038,22,1.631018796606021,True
37707,245,-31.282788962915944,0,1.5641394481457964,True
37907,246,-91.4227744920345,60,1.571138724601724,True
38011,247,-43.33489217942852,29,1.378355017252744,True
38211,248,-95.15751108203848,64,1.5578755541019256,True
38269,249,-96.35012508838952,89,1.2672629462740534,True
38469,250,-79.3564496494556,48,1.5678224824727784,True
38669,251,-47.51896469575431,15,1.625948234787715,True
38741,252,-9.540644919859623,0,1.3250895722027254,True
38941,253,-90.52292569764532,59,1.576146284882268,True
39141,254,-63.772886698534634,32,1.588644334926732,True
39341,255,-31.728852885466125,0,1.586442644273307,True
39541,256,-29.355630586943963,0,1.4677815293471985,True
39741,257,-106.15774070154123,75,1.5578870350770604,True
39941,258,-67.113865882376,36,1.5556932941187984,True
40141,259,-134.91313171042077,104,1.545656585521037,True
40341,260,-206.33062855819585,175,1.5665314279097882,True
40346,261,-0.6393167431440682,0,1.2786334862881363,True
40546,262,-92.65613969274348,61,1.5828069846371762,True
40746,263,-64.54472430100141,34,1.5272362150500702,True
40759,264,-0.6956249912624732,0,0.5350961471249793,True
40959,265,-58.72528851503939,29,1.4862644257519668,True
41024,266,-11.079683266781373,0,1.7045666564279032,True
41224,267,-103.59974904461606,72,1.579987452230801,True
41424,268,-91.91933379784757,60,1.5959666898923757,True
41624,269,-30.651184698462608,0,1.5325592349231303,True
41824,270,-95.6496985826503,64,1.5824849291325183,True
42024,271,-50.52836240371387,19,1.5764181201856922,True
42085,272,-6.783053913859634,0,1.1119760514523986,True
42162,273,-30.254995515629343,18,1.591557859172642,True
42362,274,-73.92735315157243,45,1.4463676575786217,True
42562,275,-53.973175564347024,22,1.5986587782173478,True
42762,276,-124.12441323102144,91,1.6562206615510704,True
42819,277,-51.95696730266478,43,1.571397772397326,True
43019,278,-106.27480317361687,75,1.5637401586808444,True
43167,279,-96.69614545529215,69,1.8713611794116334,True
43367,280,-44.56368537136323,10,1.728184268568159,True
